"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"6573","TANDER WELDEMICHAEL
                ","923703829","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6574","TANNLEGE ELIN SLAATMO AS
                ","923832483","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6575","TBG TRANSPORT AS
                ","823815212","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6576","TCS INTERIØR V/CHRISTINA SOLHEIM
                ","923833870","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6577","TERAS EIENDOM AS
                ","923749470","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6578","THE FEELING SORMERUD
                ","915842860","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6579","THOKO THOR KORSLUND
                ","923675787","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6580","TORE JAKOBSEN HOLDING AS
                ","823874782","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6581","TOTEN BÆR OG GRØNT DA
                ","923797394","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6582","TREVÆVEN AS
                ","823743432","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6583","TRONDHJEMSVEGEN 27 AS
                ","923959092","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6584","TURBOVASK AS
                ","923935169","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6585","TV GULVAVRETTING AS
                ","923831649","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6586","TYNSET TANNLEGEVAKT OG TANNLEGESENTER AS
                ","923962883","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6587","TYST AS
                ","923826394","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6588","UAB EDVERA
                ","923302263","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6589","UG EIENDOM AS
                ","923850759","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6590","UNIMECH ARNTZEN
                ","823951582","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6591","VANG SYSTEM SERVICE AS
                ","923884203","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6592","VARD EIENDOM AS
                ","923775897","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6593","VECTOR4 ANS
                ","923834745","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6594","VEGANLEGGET NYRNESHAUGEN - GRØNA ELV SA
                ","923884335","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6595","VEGARS VAKTMESTERTJENESTER LTD
                ","923574042","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6596","VEGEN HAGASET - NYSET SA
                ","922670722","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6597","VILLAVILLEKULLA ANETTE LIGÅRD
                ","923736395","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6598","VIMY INVEST AS
                ","923773185","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6599","VÅGÅBRYLLUP CATHRINE RENAA
                ","923879013","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6600","WANGEN SKOGSDRIFT AS
                ","923795197","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6601","WENCHES SALONG OG GAVER AS
                ","923790977","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6602","WOODMOOSE INVEST AS
                ","923859209","2019-11-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6603","ØLNESSETER HYTTEGREND AS
                ","923804293","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6604","ØSTERDALEN SERVICE AS
                ","923759336","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6605","ØSTVOLLVEGEN 5 AS
                ","923959246","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6606","A2EIENDOM AS
                ","923999094","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6607","AALERUD HOLDING AS
                ","924050179","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6608","ADEKVAT KOMPETANSE KJETIL IVERSEN VÅDE
                ","924004800","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6609","ALPAKAFARM ØDEGÅRDSTUEN
                ","912830942","2019-12-07","Rettelse av foretaksnavn                          
                ","Innlandet","Før"
"6610","ANDERS LILLEENGEN
                ","886813902","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6611","ATLAS INDUSTRI EIENDOM AS
                ","924015365","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6612","B4 UTVIKLING AS
                ","824029342","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6613","BILLERUD HOLDING AS
                ","924029676","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6614","BILLERUD HOLDING EIENDOM AS
                ","924029552","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6615","BIRI GÅRDSMEIERI AS
                ","924045493","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6616","BJØNN SERVICE AS
                ","923991107","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6617","BJØRNESETH INVEST AS
                ","924061081","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6618","BLOMSTERKROKEN HAGESENTER AS
                ","924198885","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6619","COCKROACH CLAN DA
                ","924310685","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6620","CURS AS
                ","924011750","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6621","DESTINASJON HOLLAND AS
                ","824025312","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6622","DRE RACING EIENDOM AS
                ","924209909","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6623","DUELL AS
                ","924298103","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6624","EMILSEN SIKKERHET
                ","924035366","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6625","ENGER TRANSPORT OG LOGISTIKK DA
                ","924058870","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6626","FACILITIES AS
                ","924192143","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6627","FG GRUPPEN AS
                ","924278544","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6628","FILMIKK CHRISTIAN MIKKELSEN
                ","924022302","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6629","FJELLSERVICE ENGERDAL AS
                ","924313951","2019-12-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6630","FRU FRANTSEN AS
                ","924190906","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6631","GELIMA HOLDING AS
                ","924060514","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6632","GLOMSVOLL PRODUKSJON AS
                ","924293527","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6633","GNARLYBAITS - BJERKE
                ","824043132","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6634","GOLI MAT
                ","924014172","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6635","GSBYGG GUNNAR STØDLE
                ","923937196","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6636","GURO AS
                ","924296607","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6637","HAFJELL SKI RESORT AS
                ","924001305","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6638","HAFJELL VINOPPLEVELSER DA
                ","824038252","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6639","HAGEN SERVICE-TJENESTER
                ","924302690","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6640","HAGENMASKIN ØRJAN HAGEN
                ","922702675","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6641","HAMMERLIVEGEN SA
                ","924285214","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6642","HEDMARK BYGG OG EIENDOM KENNETH CHRISTEL FOXELL
                ","998016150","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6643","HOVEMOEN UTVIKLING AS
                ","924041382","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6644","HYGGE EIENDOM DA
                ","924047372","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6645","INNLANDET BOLIGPROSJEKT AS
                ","824018332","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6646","INNLANDET CATERING AS
                ","924321326","2019-12-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6647","INNLANDET KOMPETANSE AS
                ","924047054","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6648","J.E.NORDNES HOLDING AS
                ","924293616","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6649","JODAPRO AS
                ","924038276","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6650","JONES SPRÅKSPESIALISTEN
                ","923990097","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6651","JT SKOG HOLDING AS
                ","924042036","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6652","KH GLASS AS
                ","924299622","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6653","KILDE VANNVERK SA
                ","924283742","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6654","KKUL HOLDING AS
                ","924206993","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6655","KRISTMART INVEST AS
                ","924008733","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6656","LIAKLEV INVEST AS
                ","924277254","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6657","LILLE H BYRÅ AS
                ","924270772","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6658","M5 INVEST AS
                ","924304294","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6659","MADEFORME AS
                ","924013486","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6660","MAGNOR BENSINSTASJON AS
                ","924198125","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6661","MALAK BÈLLA MALAK FLØGSTAD
                ","923821481","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6662","MARIUS MIRI AS
                ","924002794","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6663","MARTIN HOFMAN TRANSPORT
                ","923161406","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6664","MASKINKRAFT UTLEIE AS
                ","924056193","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6665","MATRIX AS
                ","924016841","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6666","MICHAL BIL WRZESNIAK
                ","924194758","2019-12-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6667","MJØSA BYGG OG BYGGEVARE AS
                ","924191449","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6668","MK INNLANDET AS
                ","924304871","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6669","MOBE AS
                ","924283882","2019-12-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6670","MONICA'S VELVÆRE OG TRAPI MONICA KRISTIANSEN
                ","824048142","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6671","MOSETERTOPPEN AS
                ","924001283","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6672","NØSEN MOUNTAIN VILLAGE AS
                ","924297581","2019-12-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6673","OLE CHRISTIAN SVEEN HOLDING AS
                ","924270608","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6674","OPTIMAL HVERDAGSHJELP AS
                ","923860983","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6675","OTTA TREPRODUKTER SALG AS
                ","924045264","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6676","PARKEN BOK OG LEKER AS
                ","924278501","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6677","PARKGATA 13 AS
                ","924200804","2019-12-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6678","PETTERSEN IT
                ","924274476","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6679","PM HØLLATT AS
                ","924204990","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6680","POWEROPTI AS
                ","923992618","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6681","RANDI H KROGTOFT
                ","982175976","2019-12-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6682","ROÅKER HYTTEGREND AS
                ","924298626","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6683","RUSSENS HODEBÅND AS
                ","924047135","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6684","RUSTSTUEN GULVSTØP AS
                ","924201509","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6685","RUUDS EIENDOM AS
                ","924203730","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6686","RØINAAS ELEKTRO AS
                ","924198982","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6687","RØINAAS INVEST AS
                ","824016992","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6688","SAMEIET FROGNERHAGAN 1
                ","924211253","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6689","SAMEIET GJEISARJORDET 3
                ","923956204","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6690","SAMEIET RIDDERTUNET 1
                ","923860940","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6691","SAMEIET RINGVEGEN 13
                ","923837337","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6692","SKARET MASKIN AS
                ","823980752","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6693","SKOGSBILVEGLAGET GJÆRSJØVEGEN SKOGSBILVEG SA
                ","923817131","2019-12-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6694","SKOTTEN SETER DRIFT AS
                ","824059292","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6695","SNEITZ WEB
                ","923936424","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6696","SOLLI GULVSTØP AS
                ","824295352","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6697","STALL KM KASPER MARTINSEN
                ","924000937","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6698","STRAND BILBELYSNING
                ","924028203","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6699","STRØMSNES AS
                ","924004843","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6700","SVEUM BIL OG MASKIN AS
                ","924196017","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6701","T PERSSON HOLDING AS
                ","924276967","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6702","THOR ANDERS ETNESTAD
                ","994358316","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6703","TLE HOLDING AS
                ","924008911","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6704","TOTAL NORD KONSTRUKT AS
                ","924207817","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6705","TOTEN AUTO Lars Chr Evenrud
                ","981501993","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6706","TRAKTOR OG REDSKAP AS
                ","924000570","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6707","TRYGG SERVICEPARTNER AS
                ","924309148","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6708","VECTROCON UTDANNING AS
                ","924039035","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6709","VEIBERG INVEST AS
                ","924052910","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6710","VINSTRA VÅPEN TERJE ELVESTAD
                ","924017953","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6711","VMEK AS
                ","924018739","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6712","VYER EIENDOM AS
                ","923990704","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6713","WENCHE JENSEN
                ","924205563","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6714","ÅGE AS
                ","924186429","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6715","1550 INVEST AS
                ","924438312","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6716","A-Å BYGG OG ELEKTRO AS
                ","924282193","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6717","A/B MUR AS
                ","924413530","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6718","ADLAR LILLEHAMMER AS
                ","924483814","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6719","AGROSSIST AS
                ","924437952","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6720","AKO EINDOM AS
                ","924480254","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6721","ANDERSEN TAKST & RÅD
                ","924444800","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6722","ATLETICO JAREN AS
                ","924411554","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6723","AURDAL RØR AS
                ","924376023","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6724","AUREAS BRÆNDEN
                ","924411449","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6725","AWS HOLDING AS
                ","924445912","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6726","BAGN AUTOSENTER AS
                ","924380144","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6727","BCK INVEST AS
                ","924467991","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6728","BEGNAVEGEN 109 DA
                ","924511214","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6729","BIL OG VARETRANSPORT. LUNDVOLL
                ","924456159","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6730","BILDELER INNLANDET AS
                ","924453443","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6731","BILDRIFT & EIENDOM AS
                ","924463554","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6732","BIPV NORWAY AS
                ","924471506","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6733","BIRD ONE AS
                ","924324309","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6734","BITREG AS
                ","924468920","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6735","BJONEROA PERSONTRANSPORT BIRGER SÆTHREN
                ","978704689","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6736","BLONDIE HOLDING AS
                ","924516372","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6737","BOBBO ENGER RACING
                ","924363843","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6738","BRAGD HOLDING AS
                ","924490969","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6739","BRANDVAL OG KONGSVINGER TRAVLAG
                ","976025202","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6740","BREKKEN HOLDING AS
                ","924365854","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6741","BRINCK BENTSEN DA
                ","824357242","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6742","BRUA GRILL RAJA KAMRAN HAYDAR
                ","924428775","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6743","BRUKET AS
                ","924363304","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6744","BRUKTE DELER LIUTKEVICIUS
                ","924475323","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6745","BRØYTESAMVIRKET NORDFJELLSTØLEN SA
                ","923744428","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6746","BUDTJENESTEN HAMAR BILUTLEIE AS
                ","924325941","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6747","BØVERBRU LYD OG MUSIKK KJELL HAUGLAND
                ","824475202","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6748","BÅGÅRUD SKOG- OG GARDSDRIFT MORTEN LØKKEN
                ","924458364","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6749","CBD - NORWAY HENRIK SOARES
                ","924348615","2020-01-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6750","CHALET DE LUXE AS
                ","924467940","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6751","COMPLÉ AS
                ","924404841","2020-01-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6752","CREDO VEST AS
                ","924358297","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6753","DALFORM AS
                ","824312842","2020-01-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6754","DESTINASJONSDRIFT AS
                ","924528265","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6755","DISENÅ SAMFUNNSHUSLAG SA
                ","923768084","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6756","DOMBÅS OPTIKK AS
                ","924384018","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6757","DROB AS
                ","824332622","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6758","EBE INVEST AS
                ","924480122","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6759","EDGE EIENDOM AS
                ","924202092","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6760","EFFORT FITNESS AS
                ","924446285","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6761","EIENDOM LILLEHAMMER AS
                ","824343802","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6762","EINA BEITELAG SA
                ","824322422","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6763","ELVANG 1 AS
                ","824368082","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6764","ELVERUM ASIA MAT AS
                ","924405651","2020-01-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6765","ENGEBRÅTEN TRANSPORT AS
                ","924445025","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6766","ENGER TRANSPORTPARTNER DA
                ","924339101","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6767","ENGVOLL HOLDING AS
                ","924480246","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6768","FAGERNES AUTOSENTER AS
                ","824380112","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6769","FARMERS HELP TORGEIR LAGERAAEN
                ","924341254","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6770","FEELGOOD STANGE AS
                ","924321458","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6771","FKM 1 AS
                ","924522194","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6772","FKM 2 AS
                ","924522216","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6773","FORTUNATO PIZZERIA AS
                ","924496460","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6774","FREDD KENNETH SØBY
                ","922289182","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6775","FRY AS
                ","924330716","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6776","FÆRDEN GÅRD JØRN FÆRDEN WANGENSTEN
                ","924512121","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6777","G&C HOLDING AS
                ","924359013","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6778","GAMLEVEGEN 4 AS
                ","924508477","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6779","GH-POTET DA
                ","924414650","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6780","GJEISAR MASKIN AS
                ","924446242","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6781","GLADHUNDETRENING LENE BUVIKEN
                ","924519347","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6782","GLEDEN I AS
                ","924393343","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"6783","GLØTÅSEN BRATTHØA BEITELAG SA
                ","986197079","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
