"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"14867","MV KAPITAL AS
                ","927043742","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14868","MV PARTNERS AS
                ","927042886","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14869","MÆHLE KRAG INVEST AS
                ","926969498","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14870","MØBELVERDEN AS
                ","926979612","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14871","NABOEN1MALESERVICE BAQERI
                ","927047845","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14872","NABOLAG MALESERVICE HOSHMAND
                ","927048086","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14873","NACELLA AS
                ","926900765","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14874","NANO IMPORT AS
                ","927036630","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14875","NESTEMANN AS
                ","826949392","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14876","NEWCO EMVF AS
                ","927034425","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14877","NMS HANDELSEIENDOMMER AS
                ","927003988","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14878","NORDIC FOOTBALL ACADEMY ROGALAND AS
                ","926900552","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14879","NUTRIFERM AS
                ","926916335","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14880","NYE URBANHUS HOLDING AS
                ","926961810","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14881","NÆRLAND ANLEGGSTEKNIKK AS
                ","927027402","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14882","O & G CONSULTANTS B.V.
                ","913667379","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14883","OK I-VEST AS
                ","926906720","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14884","OK-ALFATEK AS
                ","927010496","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14885","ORIENTAL AS
                ","927010305","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14886","PAUL WATHNE AS
                ","926900293","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14887","PEASEE INVEST AS
                ","827026522","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14888","PER CHRISTIAN EPLAND HOLDING AS
                ","927038382","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14889","PHILIP BAARDSEN CHIN AS
                ","926900366","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14890","PRIMSIGN AS
                ","926969218","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14891","QUBE PARTNER AS
                ","927011859","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14892","REFLECTIONS HOLDING AS
                ","927020688","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14893","RELAPAUTEN BRANDT-EILERTSEN
                ","926873792","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14894","RETT BYGGETJENESTER AS
                ","926933221","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14895","REVABÅSEN AS
                ","926900382","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14896","REXHAJ AS
                ","926900129","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14897","RIEGROT AS
                ","926903993","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14898","RISKI INVESTERING AS
                ","926962566","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14899","RSO INVEST AS
                ","926907700","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14900","RT SOCIAL AS
                ","926970054","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14901","RYFYLKET COASTEL AS
                ","927040689","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14902","S.WEE HOLDING AS
                ","927025795","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14903","SAAR AS
                ","926901133","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14904","SAFE SKADEDYRSERVICE AS
                ","927010437","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14905","SALVØY KYSTFISKE AS
                ","927047667","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14906","SAMEIET HANNASDALSGATA 29
                ","926910515","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14907","SANDRA MÆHLE
                ","926963163","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14908","SANDVE TRANSPORT AS
                ","927002213","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14909","SANDVIK SERVICE-SOLUTIONS AS
                ","927026201","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14910","SAVEIT AS
                ","926935623","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14911","SBJ KAPITAL AS
                ","926977547","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14912","SCANDIC BIL AS
                ","927033755","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14913","SEBESTØDEL AS
                ","926906534","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14914","SEES INVEST AS
                ","827018392","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14915","SEGLEIEN AS
                ","927049287","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14916","SEIV INVEST AS
                ","927050013","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14917","SEMINIBUS AS
                ","926909150","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14918","SJAC INVEST AS
                ","926934988","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14919","SKO INVEST AS
                ","926935046","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14920","SKRETTINGLAND AS
                ","926900323","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14921","SMART POWER AS
                ","926925342","2021-04-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14922","SMÅDALÅSEN VA-OPPGRADERING SA
                ","926944126","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14923","SOLA AUTOSALG AL-MANSOORI
                ","927039621","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14924","SOLODDEN HODL AS
                ","926940414","2021-04-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14925","ST HANSVEIEN 2 AS
                ","826918322","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14926","STAFR CONSULTING AS
                ","826942002","2021-04-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14927","STAQ AS
                ","927000822","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14928","STAV UTVIKLING AS
                ","826949422","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14929","STAVANGER RØRLEGGER SERVICE AS
                ","926829564","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14930","STAVANGER UROLOGISKE SENTER AS
                ","926961349","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14931","STC HERNANDEZ SUAREZ
                ","927013649","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14932","STEIN DUMANAS
                ","926958151","2021-04-16","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14933","STILRENT BYGG OG EIENDOM AS
                ","927025558","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14934","STONGSVINGEN AS
                ","926922114","2021-04-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14935","STRANDGATEN 55-57 EGERSUND AS
                ","827049492","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14936","STUDIO TID AS
                ","926955942","2021-04-16","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14937","STÅLSENTERET EIENDOM AS
                ","926949462","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14938","SUTU UTVIKLING AS
                ","926942158","2021-04-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14939","SYNNALAND EIENDOM AS
                ","927032732","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14940","SØMME TRADING
                ","926929836","2021-04-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14941","SØNDERLAND BROS AS
                ","926868993","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14942","TAKST-INGENIØR LØVÅS AS
                ","926961969","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14943","TANANGER DATA AS
                ","926941615","2021-04-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14944","TANNFIX AS
                ","926906631","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14945","TAO SUSHI AS
                ","927017512","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14946","TAXI 7 STAVANGER SA
                ","926763989","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14947","TB INTERIM AS
                ","927033097","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14948","TB JANSEN INVEST AS
                ","926977539","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14949","TECH SOLUTION GROUP AS
                ","926917935","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14950","TERAKRAFT AS
                ","926970208","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14951","TERRAN AS
                ","926941925","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14952","THIS IS LOOK AS
                ","926978322","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14953","THORSEN KIDS VERDEN
                ","826945702","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14954","TIME TO PARTY AS
                ","926999400","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14955","TIPP TOPP ÅKREHAMN AS
                ","926900803","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14956","TJØSTHEIM EIENDOM AS
                ","927009994","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14957","TM ORMØY
                ","926914383","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14958","TMJO INVEST AS
                ","926908561","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14959","TO HOLD OR NOT TO HOLDING AS
                ","926962108","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14960","TOMATÅDI AS
                ","926977970","2021-04-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14961","TOP DOG AKADEMIET AS
                ","926951033","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14962","TORLAND HOLDING AS
                ","927027208","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14963","TR TRANSPORT AS
                ","927007649","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14964","TROLLVEIEN 1 AS
                ","926918362","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14965","TSUND INVEST AS
                ","926917870","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14966","TUEN HOLDING AS
                ","927019256","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14967","TURISTHEIMEN AS
                ","926880179","2021-04-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14968","TVEITA GULV II AS
                ","927049171","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14969","UNDERBAKKE INVEST AS
                ","926937685","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14970","UNDERHAUG AS
                ","827042102","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14971","UP TO SPEED STUDIOS DA
                ","927027712","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14972","V-VALLEY INVEST AS
                ","926948350","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14973","VEILE AS
                ","926903268","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14974","VEKST OG SELVUTVIKLING DA
                ","927031612","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14975","VENTURI AS
                ","927035057","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14976","VEST HUS AS
                ","927008610","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14977","VIG OG VIK AS
                ","927001268","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14978","VIKING-TRADING ØDEGÅRD
                ","926910876","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14979","VILLA VILLE AS
                ","926933205","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14980","VIRIX GROUP AS
                ","927034565","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14981","VIVIS AS
                ","927021307","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14982","YSTADVEIEN 1 BUTIKK AS
                ","927039230","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14983","ZENKER INVEST AS
                ","926928341","2021-04-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14984","ZIAYOGA AS
                ","827004162","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14985","ØLEN SERVICE & UTLEIE AS
                ","926999796","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14986","ØYVIND PEDERSEN DAGLIGVARE AS
                ","827010472","2021-04-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14987","AASTRAND AUTO AS
                ","827142212","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14988","ADVOKAT BJØRNSEN HOLDING AS
                ","927070499","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14989","ADVOKAT MONICA SOLBERG-LEINEBØ AS
                ","927162768","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14990","AEVOLINE AS
                ","927145286","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14991","AGALE AS
                ","927080818","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14992","AL-DELFI BILSELSKAP
                ","915667791","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14993","ALFA FAGBYGG AS
                ","927153165","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14994","ALL-SØRVIS AS
                ","927129914","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14995","AMDAL BOLIG AS
                ","922840261","2021-05-25","Rettelse av foretaksnavn                          
                ","Rogaland","Under"
"14996","ANFINSEN IMPORT
                ","927072793","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14997","ANNAPURNA HOLDING AS
                ","927053403","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14998","ANOLA GEO AS
                ","926998579","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"14999","APLOAD AS
                ","927055600","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15000","ARBEIDS-LAGET AS
                ","927163268","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15001","ARCTIC HOLDING AS
                ","927179555","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15002","ARKIT AREALPLAN AS
                ","926954334","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15003","ARNSTEIN ARVESEN
                ","971473789","2021-05-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15004","ASBJØRNSEN IMPORT
                ","927148862","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15005","ASIAN BEAUTY NORGE AS
                ","927092379","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15006","AVETTI HOLDING AS
                ","927127997","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15007","B&H INVEST AS
                ","927120860","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15008","B. MARTENS AUTO AS
                ","927160943","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15009","B.E. ENERGY AS
                ","927151413","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15010","BABASALA AS
                ","927089599","2021-05-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15011","BALLISTA SOFTWARE AS
                ","927173719","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15012","BEAUTY NHI HUYNH
                ","927060442","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15013","BENYGMA AS
                ","927076837","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15014","BERGEM INVEST AS
                ","927163012","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15015","BERLAND KRAFT AS
                ","927171759","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15016","BIBELBUTIKKEN HAUGESUND AS
                ","927117533","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15017","BIBELTYPOGRAFI AS
                ","827137502","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15018","BJARTE RANNESTAD HOLDING AS
                ","827125342","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15019","BJØRG STORHAUG AS
                ","827074632","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15020","BKH KAA AS
                ","927160889","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15021","BLÆSTE KAPITAL AS
                ","927075326","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15022","BO JOHANNESEN HOLDING AS
                ","927084082","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15023","BOKN BÅTHOTELL AS
                ","827106712","2021-05-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15024","BOLY EIENDOM AS
                ","927094746","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15025","BOLY HOLDING AS
                ","927089769","2021-05-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15026","BONUM VITAE AS
                ","927081121","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15027","BOULAFENTIS GREEK FOODTRUCK
                ","927181657","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15028","BRI AGRI STARTUP AS
                ","927042150","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15029","BRØDRENE HETLAND AS
                ","927127830","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15030","BV PROSJEKT AS
                ","927095793","2021-05-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15031","BYGG SERVICE NÆRBØ
                ","827122912","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15032","BYGGSERVICE CHRISTOS STRAMARKOS
                ","927121581","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15033","C.B. HOLDING AS
                ","927102471","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15034","CANEI AS
                ","927137283","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15035","CASA NOSTRA AS
                ","927110903","2021-05-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15036","CENIT CONSULTING AS
                ","927068419","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15037","CHRISTENSENS STABLE AS
                ","927102455","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15038","CLINCH AS
                ","927096595","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15039","CODESTORIES AS
                ","927142236","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15040","CONSOLATA KANGONGA ONARHEIM
                ","819225222","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15041","COOKIE SWITCH AS
                ","927146320","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15042","CORPRO SYSTEMS LIMITED
                ","884074622","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15043","CREAM CAKE BOUTIQUE YORDANOVA
                ","927168979","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15044","DAHL-O HOLDING AS
                ","927081091","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15045","DASHING AS
                ","927143496","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15046","DEJA VU BLÅ AS
                ","927061708","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15047","DEJA VU GRØNN AS
                ","927058960","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15048","DERMAMEDISPA AS
                ","927084767","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15049","DIRO DESIGN AS
                ","926828630","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15050","DOKKODO AS
                ","827134252","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15051","DROPAGEAR ANS
                ","927067099","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15052","DUMTSU
                ","927066858","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15053","DYBEDOKKEN SALES
                ","927124750","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15054","DØTRENE BIE AS
                ","927026260","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15055","EGGE UNIQUE COLLECTIONZ
                ","926940384","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15056","EIKE AS
                ","927055759","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15057","EKO MARKET AS
                ","827102822","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15058","ELENOVATIONS HOLDING AS
                ","927168251","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15059","ELIMAT AS
                ","927068346","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15060","EMERITI UTVIKLING AS
                ","927064014","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15061","ENTHALPY AS
                ","927097532","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15062","EQU AS
                ","927147157","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15063","EQUI VENTURE AS
                ","927152819","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15064","ERIB HOLDING AS
                ","827111112","2021-05-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15065","ERLINGKINDEM AS
                ","927172402","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15066","ESPELAND HELSE & FITNESS AS
                ","927070502","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15067","ESPEN HUSEBØ
                ","927111969","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15068","EVMU HOLDING AS
                ","927135795","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15069","EXPORT2NORWAY AS
                ","927176912","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15070","FATLAND INVEST AS
                ","927063174","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15071","FERDACAST AS
                ","927076160","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15072","FERNAPPS AS
                ","927088185","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15073","FIKSTVEDT INVEST AS
                ","927055619","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15074","FISKÅ MØLLE FINANS AS
                ","926959417","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15075","FJARDAR HOLDING AS
                ","927088584","2021-05-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15076","FLER AS
                ","927167581","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15077","FLESJÅ MASKIN
                ","919896523","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15078","FLÅTECH AS
                ","927159597","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15079","FOX SUBSEA AS
                ","927143607","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15080","FRESH MEDIA AS
                ","927157802","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15081","FRÆS AS
                ","927057271","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15082","FRØYLAND VINDU AS
                ","927173387","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15083","GABBNES INVEST AS
                ","927055627","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"15084","GALLERI EIENDOMSMEGLING AS
                ","927103796","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
