"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"214","EIERSEKSJONSSAMEIET SJØLSHAGEN VEST
                ","818555512","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"215","ELISABETH ELLEFSEN AS
                ","818412452","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"216","ELVEVEIEN 23 AS
                ","918531971","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"217","FASAD OCH TEKNIK AS
                ","918633057","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"218","FINE FESTER AS
                ","918600817","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"219","FOLIEPROFFEN AS
                ","918525122","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"220","FOTENS KLINIKK AS
                ","918588981","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"221","FOTOGRAF JOSTEIN MARVIK AS
                ","918526374","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"222","FRED HANSEN EIENDOM AS
                ","918614958","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"223","FRESCO MARE AS
                ","918487549","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"224","FÆRDER BOLIGBYGG AS
                ","918615547","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"225","GALLEBERGVEIEN EIENDOM AS
                ","918616195","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"226","GBYGG SERVICE AS
                ","918589031","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"227","GOKSTAD ACADEMY AS
                ","918627987","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"228","GROTESK REKLAMEBYRÅ AS
                ","918602402","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"229","GRYTEBAKKE GÅRD AS
                ","918538992","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"230","GUNNAR GUSLAND
                ","918574387","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"231","GUNNSTEIN FRETHEIM AS
                ","918490485","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"232","GURUDEV INVEST AS
                ","918627871","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"233","GVAALA AKSEL ADELSTEN KLEVER
                ","918642250","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"234","GYMIR INVEST AS
                ","918576835","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"235","HATLEN CONSULT
                ","996979105","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"236","HAUGSJORDET 13 AS
                ","918551468","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"237","HAVNA FISK & SKALLDYR AS
                ","918579362","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"238","HEALTH CLUB AS
                ","918612653","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"239","HELLE MASKIN AS
                ","918511415","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"240","HENRIKSENS HAGE AS
                ","918550585","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"241","HOLMESTRANDSBRYGGERIET SA
                ","918521208","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"242","HOVSLAGER IRINA RING AMUNDSEN
                ","918519130","2017-02-06","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"243","HUSAKLINIKKEN AS
                ","918603409","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"244","IMAD SAMEER AHMAD KHDAIR
                ","918573623","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"245","INDRE'S RENHOLD AS
                ","918500103","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"246","INTERIMPARTNER AS
                ","918555811","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"247","JENSEN & KALMOE AS
                ","918606092","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"248","JODI AS
                ","918491864","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"249","JOHANSEN BYGGSERVICE
                ","918611738","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"250","JØRGENSEN BIL AS
                ","918536922","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"251","KAB HOLDING AS
                ","918497293","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"252","KING INVEST AS
                ","918644539","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"253","KJEDEREAKSJON FILSER
                ","916519605","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"254","KJÆRSTRANDA CAMPING AS
                ","918637753","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"255","KK LAGERUTLEIE AS
                ","818532512","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"256","KKCI AS
                ","918636420","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"257","KLUBBEN INVEST AS
                ","918574891","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"258","KRISTIANSEN FASHION JEWELLERY AS
                ","818517602","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"259","KRISTIANSEN KLOKKER OG SMYKKER AS
                ","918517588","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"260","KROHNMUSIC AS
                ","918414983","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"261","LANDSKAPERE AS
                ","918485910","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"262","LARVIK BILLAKKERING AS
                ","918612823","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"263","LARYNX HOLDING AS
                ","918631453","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"264","LIP MONTASJE LUIS MISAEL IRRIBARRA PALMA
                ","918641629","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"265","LOMO INVEST AS
                ","918501266","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"266","LONE ARNESEN DAGLIGVARE AS
                ","918502637","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"267","LÅGEN SNEKKERTJENESTER AS
                ","918545549","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"268","MALALAH
                ","818508662","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"269","MEADOWS AS
                ","918399313","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"270","MEFJORDVEIEN 90 DA
                ","918585664","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"271","MHS BYGGTJENESTER AS
                ","918493417","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"272","MOLNAR INFRATRAINER
                ","918610219","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"273","MURMESTER SOLBERG AS
                ","918553983","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"274","NAPER CONSULTING AS
                ","918591141","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"275","NEVLUNGHAVN HYTTESERVICE AS
                ","918523235","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"276","NEXUS FRISØR AS
                ","918510753","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"277","NITA AS
                ","918534857","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"278","NOR-LUX TRANSPORT & LOGISTIC DA
                ","918478132","2017-02-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"279","NORDISKE HJEM EIENDOM AS
                ","918602445","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"280","NORFOX MEDICAL AS
                ","918508651","2017-02-06","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"281","NOTION AS
                ","918635513","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"282","NYE AUTOSPESIALISTEN EIENDOM AS
                ","918583416","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"283","NYE AUTOSPESIALISTEN TØNSBERG AS
                ","918583343","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"284","NYE TJØME GRAVEDRIFT AS
                ","918551514","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"285","ODELSKIOLD JON HENRY ODELSKIOLD MARTINSEN
                ","918519378","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
