"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"9923","FOSS MALERSERVICE AS
                ","824657262","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9924","FOSSUM TRANSPORT OG LOGISTIKK
                ","824613192","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9925","FOTO-ARNE, ARNE NORDTØMME
                ","924547065","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9926","FOTOGRAF MAREN TERESE FORSBAKK
                ","924681764","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9927","FR EIENDOMSUTVIKLING AS
                ","924578424","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9928","FRA BYNESET SA
                ","822042392","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9929","FRAGA AS
                ","924530790","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9930","FRISK VILHELMSEN
                ","924545526","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9931","FROKVA INVEST AS
                ","924590157","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9932","FRØNES EIENDOM AS
                ","924577797","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9933","FSS TRE AS
                ","924532203","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9934","FUNKSJONELLMEDISIN TRONDHEIM AS
                ","924540737","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9935","FURUKOLLEN AS
                ","924577495","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9936","G.O SANDNES TRANSPORT
                ","924619902","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9937","GARDÅVEGEN 43 AS
                ","924499036","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9938","GILSTAD TRANSPORT
                ","924595116","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9939","GIMSØYA NÆRINGSSENTER AS
                ","924580399","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9940","GRONG TERRASSEN RESTAURANT & PIZZERIA AS
                ","924570660","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9941","GRØNØRVEIEN 27 AS
                ","924580461","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9942","GSMN GRØNT SAMARBEID MIDT NORGE AS
                ","924555750","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9943","GULL'S HUNDESKOLE CATRINE HOTVEDT
                ","924676167","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9944","GURO HOLDING AS
                ","924674490","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9945","H.DRØYVOLL HOLDING AS
                ","924552190","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9946","H.E. DALLAND AS
                ","924554959","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9947","HAGAPLASSEN AS
                ","924536527","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9948","HAVNEGATA 16 AS
                ","924666471","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9949","HEIMBYGG AS
                ","924565357","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9950","HELGE S INVEST AS
                ","924574771","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9951","HITRA INVEST AS
                ","924557532","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9952","HOLTE HOBBY & TRYKK
                ","924547723","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9953","HOLTERMANNSVEIEN 33 AS
                ","924623632","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9954","HØIÅS HOLDING AS
                ","924676620","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9955","HØVELSPON AS
                ","924638508","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9956","INGRID-ANNE SUGARDEN STORØ
                ","924594780","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9957","INNHERREDSVEIEN 57 AS
                ","924666420","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9958","ITELSEC
                ","924627301","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9959","ITEM DELIVERY DAG ØIVIND ANTONSEN
                ","924668717","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9960","IVRYST KAPITAL AS
                ","924597666","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9961","JAKOB KALVÅ
                ","981107462","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9962","JAMAS FISKEUTSTYR TROND ARILD MELVOLD
                ","983229123","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9963","JAN'S PØLSEMAKERI AS
                ","924675594","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9964","JOHANSEN ANTIQUES
                ","924624973","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9965","JONA PRO JONATHAN NGAMBE KABENGWA
                ","820856392","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9966","KAFEDRIFT NAMSOS AS
                ","924547944","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9967","KAFFEMANNEN AS
                ","824675872","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9968","KAM HØISETH INVEST AS
                ","824537712","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9969","KB ROKK AS
                ","824592462","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9970","KBT FAGSKOLE AS
                ","924519991","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9971","KJESBU INVEST AS
                ","824565902","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9972","KJØPMANNSGATA 33 AS
                ","924666374","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9973","KJØPMANNSGATA STJØRDAL AS
                ","924666315","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9974","KLAS SOLBERG AS
                ","924539291","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9975","KLÆBU TAXI ANS
                ","924604093","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9976","KM AUTO HEIMDAL AS
                ","924629878","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9977","KOBBE AS
                ","924570962","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9978","KOLBJØRN FRØSETH AS
                ","924634537","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9979","KOMPETANSESENTERET TANNHELSE MIDT TRØNDELAG FKF
                ","924378611","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9980","KREMMER'N HOLDING AS
                ","924673427","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9981","KRISTIN INVEST AS
                ","924634545","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9982","KROSSFURU AS
                ","924537582","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9983","KRYGA AS
                ","824566852","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9984","KUMUDU EIENDOM AS
                ","924547049","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9985","KURANTE AS
                ","924600012","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9986","KVALE JOHANSEN
                ","924608870","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9987","LANGODDEN HOLDING AS
                ","924618841","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9988","LARS ÅSRØNNING HOLDING AS
                ","924579501","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9989","LASHDESIGN AS
                ","824536392","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9990","LEDINOR AS
                ","924556803","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9991","LIERNE EIENDOM AS
                ","924635894","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9992","LIERNE MASKIN AS
                ","924635681","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9993","LILLE AMÉLIA - CATHRINE HODDEVIK
                ","924589310","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9994","LIST HOLDING AS
                ","924630248","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9995","LIVSSTILVEILEDER KRISTIN KRISTIN NÆSS RIAUNET
                ","824634262","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9996","LKN HOLDING AS
                ","924678828","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9997","LP EXPRESS
                ","924063033","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"9998","LUNO 2 AS
                ","924678623","2020-02-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"9999","LUNO 3 AS
                ","924678941","2020-02-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10000","LUNO 4 AS
                ","924678844","2020-02-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10001","LUNO 5 AS
                ","924679018","2020-02-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10002","LYXN AS
                ","924404450","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10003","MAGNUS LAGABØTERS VEI 6 INVEST AS
                ","924541857","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10004","MALERMESTER KJELDSBERG AS
                ","924558113","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10005","MALING 1000 HEIMDAL AS
                ","924677104","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10006","MALVIKVEGEN 1325 AS
                ","924602104","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10007","MANDAL HOBBYBOX.NO
                ","924008385","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10008","MANUELLTERAPEUT MARIT KLOKSET- FYSIOTERAPI OG TRENINGSVEILEDNING AS
                ","924580879","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10009","METALLDETEKTORBRØDRENE DA
                ","924656611","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10010","METRO CAFE OG CATERING AS
                ","924642769","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10011","MODERN TIMES AS
                ","924555734","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10012","MOHAMED OMAR ALI
                ","915542379","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10013","MOKSNES AUTOMASJON OG MEKANIKK
                ","924559802","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10014","MOXNES TRAFIKKSKOLE AS
                ","924644532","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10015","MOXNESS BUDBIL
                ","924416831","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10016","MSC INVEST AS
                ","924600519","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10017","MTBYGG AS
                ","924676337","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10018","MUSKELTERAPEUT DAHLE
                ","924585196","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10019","NATURHAGEN - KRISTIN MELTZER
                ","924682825","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10020","NATURUTREDNING AS
                ","924590386","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10021","NIDAROS PROPERTIES AS
                ","924565365","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10022","NIDTRA AS
                ","824596182","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10023","NO1 TRONDHEIM TRAFIKKSKOLE PER ANDERS LEIN
                ","924605952","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10024","NORDLAND FISK & FISKEPRODUKTER AS
                ","924565675","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10025","NORDSETH GRAVING OG TRANSPORT AS
                ","924646470","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10026","NORHUS TRØNDELAG AS
                ","924570709","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10027","NORWAYDIVING LESZEK KLONOWSKI
                ","823950322","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10028","NS BYGGRUPPEN AS
                ","924574801","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10029","NYE EVJEVEGEN 8 AS
                ","924508868","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10030","NYE LIERNE UTMARKSERVICE AS
                ","924635940","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10031","NYE MERKURVEGEN 12 AS
                ","924509732","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10032","NYE NARDOVEIEN 4 AS
                ","924509821","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10033","NYE ØSTRE ROSTEN 96 AS
                ","924510129","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10034","NYE ØSTRE ROSTEN 98 AS
                ","924508701","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10035","NÆSS DAME & HERREFRISØR AS
                ","824646872","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10036","ORGANIZER AS
                ","924642424","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10037","OST INDISKE KOMPGNI NILSEN-GJERDINGA
                ","924591404","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10038","PANGHEA NORDIC AS
                ","924274301","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10039","PHMW AS
                ","924656840","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10040","PINTO KREATIVITET OG DESIGN INTEGRERT JOSE LUIS PINTO VASQUEZ
                ","924207159","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10041","PLUSS SERVICE AS
                ","824651612","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10042","PRIVAT TRYGG OMSORG AS
                ","924570083","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10043","PSYKOLOG EDONA ZILKIQI
                ","924582154","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10044","R. FREDHEIM HOLDING AS
                ","924601647","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10045","REBEL REMEDY AS
                ","924562536","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10046","RED LEPHNT AS
                ","924540869","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10047","REINHARD WITT
                ","924578890","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10048","RESTOREIT NORGE
                ","924517603","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10049","ROAN INVEST AS
                ","924632011","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10050","ROGER HEGGLI AS
                ","924643854","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10051","ROLI RENHOLD & TRANSPORT AS
                ","924565101","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10052","RVB MARITIME RIKARD ANDRÉ VALSTAD BJØRKLUND
                ","924544732","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10053","RØROS HYTTESERVICE AS
                ","924564083","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10054","RØYRVIK REGNSKAP AS
                ","924598123","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10055","SALMAX GROUP AS
                ","924557842","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10056","SALONG LAAVEN AS
                ","924558229","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10057","SALONG MIDTSKILLE VIKEN
                ","924558911","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10058","SAMEIE HAVNEGATA 6
                ","924585315","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10059","SAMEIET HOMMELVIK SJØSIDE V
                ","924553065","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10060","SAMEIET HOV GÅRD
                ","922118140","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10061","SAMEIET LAGMANN LINDBOES VEI 24
                ","924569816","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10062","SAMEIET NEDRE GRANÅSLIA 19
                ","924649208","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10063","SAMEIET NÆRBYEN HØYBLOKK UTLEIE
                ","924652330","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10064","SAMEIET STRINDA HAGEBY 4
                ","924433264","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10065","SANDAN SAMDRIFT DA
                ","924680083","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10066","SANDØ
                ","924642580","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10067","SARE HOLDING AS
                ","924675810","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10068","SCANDICCLOUDS ADRIAN GAUTHAM JOSEPH
                ","924648570","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10069","SCISSORBAY HOLDING AS
                ","924589892","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10070","SEAWORK HOLDING AS
                ","924562978","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10071","SEBASTIAN MONTER AS
                ","924549122","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10072","SELVEN INVEST AS
                ","924607165","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10073","SGA SERVICE STIG GØRAN AAGÅRD
                ","924568046","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10074","SIEGBRIT TRANAAS PSYKOLOGTJENESTER AS
                ","924577630","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10075","SKARLAND GÅRD
                ","924588977","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10076","SKJOLD SERVICE AS
                ","924565055","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10077","SKOGSTAD OPTIKK AS
                ","924664436","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10078","SKOTNES INVEST AS
                ","924538392","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10079","SMÅØIEN EIENDOM AS
                ","924596368","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10080","SMÅØIEN HOLDING AS
                ","824548722","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10081","SOFIEGÅRDEN AS
                ","924592303","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10082","SOLEM & GRYTEN UTMARKSLAG SA
                ","924562226","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10083","SOLEMSVEIEN SA
                ","824475962","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10084","SPARKE.NO AS
                ","924645253","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10085","STAMNHAUGEN UTBYGGING AS
                ","824627762","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10086","STAVRUM BYGG AS
                ","924577177","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10087","STEINVIKA HOLDING AS
                ","924538317","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10088","STENBRO BYGG AS
                ","824565732","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10089","STONE CUSTOM PERFORMANCE AS
                ","924631228","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10090","STORHOLMEN MEDIER
                ","924567872","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10091","STRINDABO AS
                ","924638605","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10092","STRØM-FACTORY
                ","924583541","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10093","STUDIO PERIDOT MONIKA JOANNA WOJCIK
                ","924538384","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10094","STUNDOM RECORDS DA
                ","924584416","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10095","STØREN TAXI AS
                ","924542160","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10096","SUNDMOEN 9 EIENDOM AS
                ","924581875","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10097","SVENDGÅRD AS
                ","924534362","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10098","SVENDSBØE CONSULTING AS
                ","924542233","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10099","SVORKMO SNEKKER SERVICE DANAUSKAS
                ","924622644","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10100","SWIFT SMART SOLUTIONS AS
                ","924533196","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10101","SYKKELREPARATØR1 AUDUN VOLDEN
                ","924616032","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10102","T-H-O-M AS
                ","824591792","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10103","TAKSTSERVICE MIDT-NORGE AS
                ","924530138","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10104","TAXI U-162 AS
                ","924592354","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10105","TEIGESEN SAVINGS AS
                ","924526157","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10106","THE DAILY HUM ANS
                ","924501898","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10107","THOMAS SVORKÅS
                ","924682663","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10108","TILLER ASIA MAT & CATERING MY LIEN THI TRAN
                ","924622717","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10109","TOAMMA EIENDOMSSERVICE AS
                ","924529741","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10110","TOD AS
                ","924518693","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10111","TODAL MUSIKK OG HERMETIKK
                ","924624728","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10112","TOM VERPE AS
                ","924550694","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10113","TOMMY KOKÅS BRANDTZÆG
                ","924604573","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10114","TORVIK FJELLSPRENGNING AS
                ","924555335","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10115","TREFIRESEKS AS
                ","924533757","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10116","TRH STAGE AS
                ","924620889","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10117","TRIP SCOOTER AS
                ","924557486","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10118","TRONDHEIM ASFALT AS
                ","924565233","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10119","TROPICAL FOOD AS
                ","924644648","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10120","TRØNDELAG BIOGASS AS
                ","924537191","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10121","ULKESTAD EIENDOM AS
                ","924664584","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10122","UNIRUN AS
                ","924550074","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10123","UTLEIEHJELP1 AS
                ","924651911","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10124","VELMAR MARTA TRZASKA
                ","921578377","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10125","VERDAL SCOOTER & ATV SERVICE AS
                ","924582367","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10126","VERDI TRØNDELAG AS
                ","924597895","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10127","VESTERTANA EIENDOM AS
                ","924462922","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"10128","VETERINÆR SIV SOLSTAD AS
                ","924676507","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
