"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3518","AUTO 1 BIL AS
                ","923824200","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3519","BASIC BARBER SHOP HUSSEIN
                ","823970072","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3520","BECK CONSULTING SERVICES
                ","923834125","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3521","BEKKHUS EIENDOM
                ","923934669","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3522","BENIGN INVEST AS
                ","923874445","2019-11-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3523","BERGLJOTS FRISØR OG NEGLEDESIGN AS
                ","923959335","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3524","BIRTEDALEN HYTTEUTVIKLING AS
                ","923847383","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3525","BJØRNSLETTVEGEN 2 AS
                ","923983708","2019-11-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3526","BORGEÅSEN APOTEK AS
                ","923833668","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3527","BREDESEN TITTEI KLÆR OG LEKER
                ","923789243","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3528","BREVIK MARITIME AS
                ","923725520","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3529","BUSNESVEGEN VEGLAG SA
                ","923420622","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3530","BÅRD'S HÅNDVERKERSERVICE AS
                ","923798633","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3531","CADTECH AS
                ","923820183","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3532","CBYGGOGFLIS LTD
                ","923679405","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3533","CLAUSEN BYGG
                ","923958118","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3534","DESIGNA MAGNIFIQUE AS
                ","923839291","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3535","DG24 TRANSPORT DANNY GARMIANY
                ","923935266","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3536","DOUBLE-BOOKED PROPERTY AS
                ","923820329","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3537","DR ING DAVID DI RUSCIO
                ","977087481","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3538","DUESTIEN 8 BORETTSLAG
                ","923813519","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3539","DØNN HOLDING AS
                ","923774386","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3540","DØNN HÆRLIG EIENDOM AS
                ","923774432","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3541","E-NERD AS
                ","923801294","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3542","EASYFLOW AS
                ","823820232","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3543","EIERSEKSJONSSAMEIET KVERNDALSGATA 7
                ","917463905","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3544","EIVIND MYHRE HOLDING AS
                ","923768289","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3545","EKEBERG AUTO AS
                ","923789464","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3546","ELITE FRISØR OG VELVÆRE GUNDERSEN
                ","920492525","2019-11-16","Rettelse av foretaksnavn                          
                ","Telemark","Før"
"3547","EVCEKA AS
                ","923800573","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3548","FJELLSTØ PARTNER AS
                ","823754582","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3549","FLEX-HOLDING AS
                ","923938826","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3550","FLÅTTEN HELGE
                ","970324763","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3551","FRISK I GRENLAND VIBEKE NYGÅRD
                ","913030095","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3552","G.NESHEIM AS
                ","923807918","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3553","GERNERS NIELS GERNER NIELSEN
                ","921511957","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3554","GJERMUNDS MONTERINGSSERVICE RYGH
                ","923757384","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3555","GRAVERGÅRDEN - BRUKTHANDEL MORTEN RØRAAS
                ","923575545","2019-11-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3556","GRENLAND BEGRAVELSESBYRÅ JAN KATERAAS ALFSEN
                ","923627278","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3557","GRENLAND MILJØHANGAR AS
                ","923779485","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3558","GRENLAND PERSONELLUTLEIE LARSEN
                ","923887032","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3559","HABBARSKVAMMEN AS
                ","823840772","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3560","HAMAREN EVENT AS
                ","923798501","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3561","HAMRES REPARASJON OG VEILEDNING
                ","923888381","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3562","HARASTØLEN AS
                ","823767412","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3563","HEIMDALL EIENDOM AS
                ","823940122","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3564","HOLMBUTIKKEN AS
                ","923887105","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3565","HRT TØMMERHUS AS
                ","923738886","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3566","HYSEL AS
                ","923847855","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3567","HÅRREISENDE FRISØR JOHNSEN
                ","923826831","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3568","HÅTVEIT HOLDING AS
                ","923851143","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3569","J TORSNES HOLDING AS
                ","923826130","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3570","JABES&GREGOR GRZEGOR SEBASTIAN CIAPALA
                ","922106509","2019-11-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3571","JANN ANDERS NYSTEDT
                ","923879226","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3572","JH BRUKTBIL HASSAN
                ","923881131","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3573","JK SNEKKERSERVICE JOHNNY KIKUT
                ","923789839","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3574","JMT HOLDING KRAGERØ AS
                ","923751343","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3575","JOMFRULAND SJÅFØRUTLEIE AS
                ","923773622","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3576","JONAS GLASER HAGE- OG VAKTMESTERTJENESTER
                ","923262865","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3577","K&P BYGGESERVICE AS
                ","923778586","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3578","KITTELSEN AS
                ","923828907","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3579","KJELINGNUTEN AS
                ","923980857","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3580","KORTAVTALEN.NO AS
                ","923829407","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3581","KOSTVEIT MASKIN OG BEMANNING
                ","969368366","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3582","KR BYGG OG MONTASJE KJELL RICHARD BOTTEN
                ","923791752","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3583","KRISTEN GATEBIL OG MOTOSPORT
                ","923780874","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3584","KVIKKEGNORGE AS
                ","923883606","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3585","LIANE 12 AS
                ","923831096","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3586","LUCKY-INVEST AS
                ","923874232","2019-11-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3587","LUKSUSDYRET AS
                ","923942572","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3588","LUNDE BOLIG AS
                ","923808639","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3589","LØNNESTAD INVEST AS
                ","923768548","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3590","MA GROUP AS
                ","923884440","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3591","MAKE A MEMORY TRINE HARALDSEN
                ","823879202","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3592","MARIA ELENA CUSTOM ART NILSEN-HAUGE
                ","823338872","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3593","MARIUS THORSEN
                ","917730458","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3594","MASTEREID HOLDING AS
                ","923966188","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3595","MERSMAK I NOTODDEN DA
                ","923789685","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3596","MESTO ENTREPRENØR AS
                ","923823670","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3597","NEDRE LUNDE UTBYGGING AS
                ","923797343","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3598","NORDBØ PENSJONAT GRETE MELAND
                ","923842861","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3599","NORDSKOG DRIFT- OG ANLEGGSSERVICE
                ","923780467","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3600","NORSK TIMBUR AS
                ","923823689","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3601","NUSTAD BOLIG AS
                ","923772812","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3602","NYE KJOSVOLD EIENDOM AS
                ","923825878","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3603","NYE POWERSPORT AS
                ","923832831","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3604","P.A. MUNCHS GATE SØR 37 AS
                ","823832672","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3605","PLAN A SPORT AS
                ","923981233","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3606","POLYCHROME PRODUCTIONS DA
                ","923939660","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3607","PROSPECTA.APP AS
                ","923832629","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3608","PROTODEL.JOHRE
                ","923945806","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3609","PUDU AS
                ","923815007","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3610","PURA EIENDOM AS
                ","923782982","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3611","PYK HOLDING AS
                ","923762248","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3612","R. HOLTE INVEST AS
                ","923832262","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3613","R8 PROSJEKTSELSKAP 1 AS
                ","823774222","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3614","RIGGENHOLT BYGG AS
                ","923983066","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3615","RØRLEGGER BERGHEIM AS
                ","923783164","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3616","SALEN UTVIKLING AS
                ","923857389","2019-11-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3617","SANDRA LINDEFJELD
                ","923968253","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3618","SENTRUM ASIA MAT AS
                ","923826971","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3619","SG-UTVIKLING AS
                ","923756345","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3620","SILVA INVEST AS
                ","923832203","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3621","SKIEN BATTERI & ENERGISERVICE AS
                ","923778071","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3622","SMART AND SAFE HENNING KIHLE
                ","981626141","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3623","SMEDGATA 33 AS
                ","923774203","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3624","SMT HOLDING AS
                ","923750908","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3625","SPB HOLDING AS
                ","923870644","2019-11-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3626","SSABB EIENDOM AS
                ","923778144","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3627","STASJONSDRIFT BVLARSEN AS
                ","823774192","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3628","STHO HOLDING AS
                ","923790578","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3629","SVARTANGEN ELEKTRO AS
                ","923823549","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3630","SVINDAL CONSULTING AS
                ","923940006","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3631","SØRENSEN - HOLDING AS
                ","923808558","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3632","T H TORGERSEN
                ","923738339","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3633","TANNLEGE EDGAR SCHRIWER
                ","923739009","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3634","TELEMARK MASKIN&UTLEIE HENRY NILSEN
                ","923947485","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3635","TELEMARK SPAS AS
                ","923829431","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3636","TKT INNEKLIMA AS
                ","923792333","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3637","TOR ERIK BAKSÅS
                ","923849939","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3638","TROMMEDALSJORDET 7 AS
                ","923804757","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3639","TURDAL SKI & FJELL TORGEIR URDAL
                ","923882383","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3640","VALEN INVEST AS
                ","923768386","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3641","VESTFOLD OG TELEMARK EIENDOM AS
                ","923819754","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3642","VESTFOLD OG TELEMARK REVISJON IKS
                ","923822410","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3643","VILLA JABES & GREGOR AS
                ","923847014","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3644","VINJE SPISERI AS
                ","823806302","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3645","VM TATTOO SIV MONICA MIKALSEN
                ","923805915","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3646","VRÅLSTAD OLAV TEIGEN
                ","970498516","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3647","WINGEREID RT
                ","923878882","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3648","Y-A CONSULTING AS
                ","923801375","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3649","YOUNGS RÅD OG VEILEDNING FOR HELSE OG SOSIALSEKTOREN
                ","923956298","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3650","ZENSI AS
                ","923875840","2019-11-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3651","ACTION ACTOR LUNDE
                ","924211709","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3652","ADDICT AS
                ","923803831","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3653","ADVOKATFIRMAET SLETTEBØ AS
                ","924301767","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3654","ANDERSEN HOLDING 2 AS
                ","924051515","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3655","ATLANTIC PROPERTY AS
                ","924283793","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3656","AUGESTADVEGEN 1 AS
                ","923993525","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3657","AUTOBUDGET SERVICE AS
                ","924028351","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3658","BEAUTYFIED BY LONEDESIRÈE SOLBAKKEN
                ","924319593","2019-12-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3659","BERGLAND TEKNISKE SUPPORT
                ","897287382","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3660","BOTHORSBERG HOLDING AS
                ","924194901","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3661","BSTS EIENDOM AS
                ","924207329","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3662","BUHUU ELLER YOHOO AS
                ","924308443","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3663","BYGGTAPETSERER RUNE ULSTRUP
                ","923992723","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3664","CAPITANE HOTELS AS
                ","824293562","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3665","CASA LUBO AS
                ","924293551","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3666","CECILIE BERGSKÅS HOLDING AS
                ","924270047","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3667","COOLB AMINA JUSUPOV
                ","924045485","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3668","DALANE AS
                ","824270112","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3669","DG 24 TRANSPORT AS
                ","924272260","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3670","E. FREDRIKSEN HOLDING AS
                ","924012870","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3671","EKSTRAND INVEST AS
                ","924303646","2019-12-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3672","ELLEFSEN BRUDESALONG
                ","924060360","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3673","ELSE CHRISTINE NYGÅRD HH
                ","912439895","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3674","FJELLVETERINÆREN AS
                ","924296410","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3675","FLEX NENSET AS
                ","923992103","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3676","FLEX YOGASENTER AS
                ","924028459","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3677","FLOTT EIENDOM AS
                ","924296437","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3678","FREDBO HOLDING AS
                ","924316888","2019-12-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3679","HERØYAGRILLEN V/ MIKAEL GUDIM
                ","924195053","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3680","HJARTDALKRAFT AS
                ","923993150","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3681","HÅNDVERKSVEGEN 1 AS
                ","923993630","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3682","ITV PROSJEKTLEDELSE AS
                ","923993584","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3683","JOHN OLDROYD CHEETHAM
                ","995349078","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3684","KAASA VEKST AS
                ","924190469","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3685","KABELSHOP HARALD TØRRESBY
                ","923604855","2019-12-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3686","KC DRIFT AS
                ","923993908","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3687","KLOSTERFOSS AS
                ","924037059","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3688","LILLEFOSS AS
                ","924009470","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3689","LOTTE OG LEON V/ CHARLOTTE SLÅTTA
                ","924054670","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3690","MIDT-TELEMARK NÆRINGSEIENDOM AS
                ","924276975","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3691","MILEKÅSA HOLDING AS
                ","924270098","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3692","MRH INVEST AS
                ","924316829","2019-12-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3693","NENSETH LYD OG LYS UTLEIE
                ","924274719","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3694","NIKOLAI LORENTZEN EPF
                ","823986572","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3695","NISSER EIENDOM AS
                ","924185740","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3696","NK DRIVSTOFF AS
                ","924210192","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3697","NORDENGVEIEN 2 AS
                ","924119012","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3698","NYE COMFORT HOTEL PORSGRUNN AS
                ","924293594","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3699","NYE REVISORTEAM MIDT-TELEMARK AS
                ","924310693","2019-12-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3700","PAH 25 AS
                ","924296542","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3701","PANCOM ØYGARDEN BOLIG AS
                ","924000007","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3702","PANS VEG TOMT AS
                ","923997512","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3703","PEDELLEN 15 AS
                ","924205199","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3704","RUNAR SOLBERG
                ","923880593","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3705","RØRASKOGEN 16 HELP AS
                ","924209437","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3706","SAMEIET RØDMYRJORDET 12
                ","924005394","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3707","SKOGSBILVEGLAGET TOLLEFSRUDSETERVEGEN SA
                ","923748660","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3708","SPIRE & GRO RYPEVEGEN BARNEHAGE AS
                ","924205520","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3709","SPORT 1 PORSGRUNN AS
                ","924035838","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3710","STEINVÅG VENTURES AS
                ","924057491","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3711","STRIMP DAGLIGVARE AS
                ","824281912","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3712","SWEED FRISØR
                ","924043741","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3713","SYKAR HOLDING AS
                ","924010673","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3714","TELEMARK ENDOSKOPIKLINIKK AS
                ","924057548","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3715","TELEMARK SOLFILM AS
                ","924030208","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3716","TERJE BERGSKÅS HOLDING AS
                ","924270063","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3717","THORSBERG INVEST AS
                ","924194847","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3718","TOM BERGE AS
                ","924277203","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3719","TOVSLID HOLDING AS
                ","924293403","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3720","TROSVIK MARITIME AS
                ","924033185","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3721","TROSVIKHYTTA SA
                ","918900810","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3722","ULVIK BOLIGUTLEIE AS
                ","924195843","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3723","UVAFØRELAND KRISTOFFER FØRELAND
                ","924011297","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3724","VEGLAGET EIKA - ØDEGÅRDEN SA
                ","912687554","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3725","VOJE CAMPING AS
                ","924060301","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3726","WESTBERG AS
                ","924057629","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3727","ØVERLANDSHEIA VA-UTBYGGING SA
                ","923940235","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"3728","A-Å MONTASJE AS
                ","924474556","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
