"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"2241","KULDESJOKK AS
                ","926113542","2020-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2242","KÅRTVEDT SUOVKA NATURGRIS
                ","826042982","2020-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2243","LOCKTECH INVEST AS
                ","926183532","2020-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2244","LØKKE KYSTFISKE AS
                ","926311352","2020-12-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2245","MADS A SARA
                ","926200445","2020-12-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2246","MARTIN AGLEDAHL MUSIC
                ","926083902","2020-12-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2247","MATHIESEN CONSULT AS
                ","926137174","2020-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2248","MEIERIVEIEN 3 AS
                ","926137077","2020-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2249","NEDRE ELVEBAKKEN INVEST AS
                ","926183524","2020-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2250","NORDKYN MARINESERVICE AS
                ","926203312","2020-12-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2251","NORDLYS FOTTERAPI AS
                ","926183397","2020-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2252","OLRIX INVEST AS
                ","926132423","2020-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2253","OS PRODUKSJON OG UTLEIE AS
                ","926134140","2020-12-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2254","PATRIOT AS
                ","926129716","2020-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2255","PER HENRIK SARA
                ","926278258","2020-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2256","PNN AS
                ","926129171","2020-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2257","RAINERS EIENDOM AS
                ","926109766","2020-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2258","SÁIVU AS
                ","926176498","2020-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2259","SÁRÁHKKÁ AS
                ","826073152","2020-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2260","SELLFISH JULIJA VYLYTE
                ","926142143","2020-12-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2261","SKOGMO BOLIGER AS
                ","926288156","2020-12-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2262","SOLFRID INGEBORG SARA
                ","926082124","2020-12-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2263","STASJONSDRIFT JAKOBSEN AS
                ","926078623","2020-12-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2264","STORHAUG GYM
                ","926083872","2020-12-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2265","SURF & TURF EIENDOM AS
                ","926159615","2020-12-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2266","TORGEIR MIKKOLA
                ","926274457","2020-12-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2267","TORGRIM HOLM AS
                ","926276301","2020-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2268","VISITHASFJORD AS
                ","926111752","2020-12-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2269","ADVOKAT OLE MORTEN OLLI SARA AS
                ","926411497","2021-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2270","ALFHEIMVEGEN 1B AS
                ","926383027","2021-01-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2271","ARTERIUM INVEST AS
                ","926356070","2021-01-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2272","BAK HOLDING AS
                ","926428314","2021-01-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2273","BARENTS SALMON AS
                ","926486527","2021-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2274","BJØRN MELLA HOLDING AS
                ","926428195","2021-01-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2275","CAPRI RESTAURANT AS
                ","926408062","2021-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2276","CASATOR AS
                ","926488961","2021-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2277","DECEMBER HOLDING AS
                ","926376659","2021-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2278","DESIGN MARJA SUSANNE HÆTTA
                ","994977105","2021-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2279","EILERT GERHARD HANSEN
                ","926484575","2021-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2280","FLØGSTAD FISKE, FANGST OG UTMARKSNÆRING MED MER
                ","826450622","2021-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2281","FRH KYSTFISKE AS
                ","926432869","2021-01-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2282","GIELLAVEALGU AS
                ","926366971","2021-01-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2283","GUSTAVSEN FESK OG SPON
                ","926475231","2021-01-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2284","HÁNSA ÁSLLAT S SARA
                ","926405349","2021-01-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2285","HOLMGREN HOLDING OG INVEST AS
                ","926317199","2021-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2286","HUMORNORGE AS
                ","826397802","2021-01-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2287","HÅGENSEN SPORT OG SPENNING
                ","926370863","2021-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2288","ICE VISION DA
                ","926318039","2021-01-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2289","JERNTEPPET AS
                ","926373196","2021-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2290","KK MASKIN AS
                ","926461680","2021-01-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2291","KONGSFJORD SHIPPING AS
                ","926448331","2021-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2292","KRISTINAS KJØTT OG FISK AS
                ","926382608","2021-01-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2293","LEGE HÅKON WAHL
                ","926435981","2021-01-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2294","MARKUS PETTERSEN HOLDING AS
                ","926490788","2021-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2295","MAROMS AS
                ","926449184","2021-01-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2296","NORD OSTEOPATI AS
                ","926418777","2021-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2297","NORSK OFFSHORE ELEKTRO AS
                ","926440934","2021-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2298","NORTH CAPE WATER AS
                ","926439863","2021-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2299","NY KIVIJOKI AS
                ","926376624","2021-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2300","O. BJØRKNES HOLDING AS
                ","926324373","2021-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2301","PORSANGERFJORDEN LODGE AS
                ","925925942","2021-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2302","RAMOSKA AUTORAM
                ","926448676","2021-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2303","SÁRGU AS
                ","926395092","2021-01-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2304","SEBASTIAN BYGG SRODECKI
                ","826347872","2021-01-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2305","SVEIN OLAV OLSEN KYSTFISK
                ","826402032","2021-01-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2306","TOM HENRIKSEN
                ","926456164","2021-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2307","URAIPORN INGEBRIGTSEN
                ","926482386","2021-01-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2308","VEKSTHUSET BARENTS - K BREIVIK
                ","926439588","2021-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2309","VERDDE HOTEL LAKSELV AS
                ","826418222","2021-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2310","VFA INVEST AS
                ","926356062","2021-01-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2311","VW HOLDING AS
                ","926339214","2021-01-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2312","VYÖRYKKÄ
                ","926459546","2021-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2313","ZX III AS
                ","926434519","2021-01-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2314","AE MOTOR & BILSERVICE AS
                ","926551221","2021-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2315","AKVAHELSE AS
                ","926543954","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2316","ALTA UTLEIE OG EIENDOM AS
                ","926626736","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2317","ARNASON FYSIOTERAPI OG PERSONLIG TRENING
                ","826561742","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2318","B O SUHR HOLDING AS
                ","926571850","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2319","B&J UNIVERSALSERVICE DA
                ","926507737","2021-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2320","BADSTUSTAMP AS
                ","926462423","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2321","BARENTS SALMON AS
                ","926486527","2021-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2322","BYGGMESTER TOM R. HANSEN AS
                ","926609912","2021-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2323","CAROLINE LAMPE ALSEN
                ","926631047","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2324","DAVVI DIVISION AS
                ","926609467","2021-02-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2325","DERVOLA MASKIN OG TRANSPORT AS
                ","826564172","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2326","EILERT GERHARD HANSEN
                ","926484575","2021-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2327","EJB AS
                ","926577646","2021-02-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2328","ELLEVILLE HOLDING AS
                ","926688081","2021-02-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2329","FAGERHAUG INVEST AS
                ","926663992","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2330","FINNMARK FÔR & MASKIN AS
                ","926641611","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2331","FOTOGRAF NORVANG
                ","926598988","2021-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2332","GHURU AS
                ","926674420","2021-02-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2333","HOLMEN UTLEIE AS
                ","926506285","2021-02-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2334","HOLMGREN BEGRAVELSESBYRÅ AS
                ","926505491","2021-02-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2335","HP INVEST ALTA AS
                ","926533363","2021-02-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2336","INNAS KUNST AS
                ","926543989","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2337","INSPIRA EIENDOM HOLDING AS
                ","926662317","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2338","JEJIN AS
                ","926583972","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2339","JVE AS
                ","926560166","2021-02-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2340","KAREN INGA IVERSDATTER SARA
                ","926638343","2021-02-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2341","KOOPERATIVET NORDKAPP AS
                ","926650882","2021-02-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2342","LAGERSEKSJONER NORD AS
                ","926563440","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2343","LEGE M. SHERIF AS
                ","926490958","2021-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2344","MARJA KATARINA PÅVE-GAUP
                ","926593730","2021-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2345","MARKUS PETTERSEN AS
                ","926623737","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2346","MARKVEIEN 55 EIENDOM AS
                ","926623184","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2347","MARTIN JÆGERVAND AS
                ","926682571","2021-02-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2348","MEGAHASH AS
                ","926549537","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2349","MYHRE FISK AS
                ","926628453","2021-02-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2350","NILSENS EC HEALTH PRODUCTS
                ","926416634","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2351","NOTEKTA AS
                ","926516914","2021-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2352","NYE TROLLHOLMEN AS
                ","926643258","2021-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2353","PAM BYGG AS
                ","926458671","2021-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2354","PSYKOMOTORISK FYSIOTERAPI ALTA AS
                ","926431757","2021-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2355","RUNE FØRSTER
                ","926615327","2021-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2356","SAMEIET HOLSTSLETTA B4
                ","926529412","2021-02-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2357","SAMEIET TOLLEVIKBERGAN 2
                ","926678507","2021-02-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2358","SARA DUODJI AS
                ","926543024","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2359","SIGVE LARSEN AS
                ","926551795","2021-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2360","SKJÅNES TRANSPORT SERVICE AS
                ","926516086","2021-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2361","SMUK IVER PER
                ","869617032","2021-02-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2362","SOLID BYGG FINNMARK AS
                ","926544527","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2363","SRS NETWORKS AS
                ","926641786","2021-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2364","SVARTSKOG HOLDING AS
                ","926696211","2021-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2365","SVÆRINGEN AS
                ","926597051","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2366","SØTE RØE
                ","926662651","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2367","TEAM DERVOLA TRANSPORT AS
                ","926682660","2021-02-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2368","TRIO UTLEIE AS
                ","926660195","2021-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2369","TØMRER & MURER SARA-TOHN AS
                ","926543962","2021-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2370","TØMRER MARTIN BJERRING AS
                ","926599739","2021-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2371","UT PÅ HAVET AS
                ","926562924","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2372","VALEN BYGG AS
                ","926551671","2021-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2373","VESTERINEN FJELLTUR
                ","926369644","2021-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2374","WESTBERG SVEIS OG GROVMEKK AS
                ","926695592","2021-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2375","WIFIGATE AS
                ","926570447","2021-02-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2376","YELLOW CABIN AS
                ","926516108","2021-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2377","595.NO A-Å AS
                ","926776886","2021-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2378","AGERER AS
                ","826888512","2021-03-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2379","ÁLGU FILM AS
                ","926697315","2021-03-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2380","ALTA OPTIKK AS
                ","926788663","2021-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2381","ANDERSEN SKOG OG UTEMILJØ AS
                ","926735640","2021-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2382","AUSKARNES HOLDING AS
                ","926707663","2021-03-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2383","BJØRN MELLA EIENDOM AS
                ","926775782","2021-03-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2384","BØTESERVICE AS
                ","926876856","2021-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2385","CLIMAGO AS
                ","926852019","2021-03-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2386","DEVALTA AS
                ","926887068","2021-03-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2387","EMK - MOTOR AS
                ","926838636","2021-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2388","ENERGI NORD AS
                ","826735082","2021-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2389","ESTIMER REGNSKAP AS
                ","926839268","2021-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2390","EXSENTRA UTVIKLING AS
                ","926888102","2021-03-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2391","GREATER ARCTIC MOMENT AS
                ","926877496","2021-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2392","HALVORSEN VARANGER SALT
                ","926697471","2021-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2393","HAMMERFEST VAKTMESTERSERVICE AS
                ","926860909","2021-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2394","HEIMSTAD EIENDOM AS
                ","926743996","2021-03-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2395","HEYER CONNECT AS
                ","926820206","2021-03-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2396","HOLM RANDA HOLDING AS
                ","926829483","2021-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2397","HUNOR BYGG AS
                ","926858661","2021-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2398","IEVA VILKE
                ","926878212","2021-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2399","INSPIRA EIENDOM AS
                ","826860022","2021-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2400","KIRKENES NÆRINGSFORENING
                ","926603248","2021-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2401","KNOTTVEIEN 9 AS
                ","926860682","2021-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2402","KRISTENSEN KYSTFISKE
                ","926736493","2021-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2403","KRISTIN HARILA AS
                ","926757385","2021-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2404","LANGT-NORD AS
                ","926801465","2021-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2405","LUN KLÆR & INTERIØR AS
                ","926850210","2021-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2406","NMET - NEVALAINEN METALL
                ","926822500","2021-03-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2407","NUSSURA EIENDOM AS
                ","926734474","2021-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2408","NÆSS SELSKAP AS
                ","926848941","2021-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2409","PERZONAL STORE DA
                ","926795635","2021-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2410","PETTERSEN-BYGG AS
                ","826777192","2021-03-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2411","RISVAAG KYSTFISKE AS
                ","926716603","2021-03-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2412","SEPPOLA NEWCO AS
                ","926866680","2021-03-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2413","SNEFJORD BRYGGE AS
                ","926783130","2021-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2414","SNEFOKK MARKEDSFØRINGSTJENESTER AS
                ","926827308","2021-03-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2415","SPRETT EIENDOM AS
                ","926765957","2021-03-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2416","STORENGVEIEN 26 AS
                ","926830058","2021-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2417","SVANE JORDBRUK OG MASKIN
                ","926873326","2021-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2418","SVARTSKOG HOLDING AS
                ","926696211","2021-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2419","SWEET FANTASY AS
                ","926830279","2021-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2420","T.MANNSVERK HOLDING AS
                ","926837494","2021-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2421","THS AS
                ","926877380","2021-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2422","TROTECH AS
                ","926767887","2021-03-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2423","TØMRER KURT EMIL PEDERSEN
                ","926827936","2021-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2424","UP NORTH INVEST AS
                ","926782673","2021-03-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2425","URSA MINOR ADVENTURES AS
                ","926863134","2021-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2426","VEBJØRN PEDERSEN INVEST AS
                ","826816872","2021-03-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2427","WESTBERG SVEIS OG GROVMEKK AS
                ","926695592","2021-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2428","ØN EIENDOM AS
                ","926733621","2021-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2429","A NILSEN AS
                ","926953451","2021-04-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2430","AARJA HEALTH HOLDING AS
                ","926970917","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2431","BASSTEN HOLDING AS
                ","926919261","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2432","BERLEVÅGJENTA AS
                ","926543970","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2433","BREIVIK ÅSMUND
                ","926905600","2021-04-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2434","BYGGDRIFT NORD AS
                ","927031388","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2435","CKT ELEKTRO AS
                ","927043971","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2436","EDGAR PEDERSEN HOLDING AS
                ","927042037","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2437","GREAT SCOTT AS
                ","926934007","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2438","HANESETH VARANGER AS
                ","927026732","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2439","HAUGEN TANNKLINIKK HAMMERFEST AS
                ","927042924","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2440","HUSET KVILE INVEST AS
                ","926958844","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2441","ISAKSEN SERVICE OG VEDLIKEHOLD
                ","925358339","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2442","JJS FOSLI SHOPPE
                ","926998447","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2443","KIVSI HOLDING AS
                ","926925105","2021-04-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2444","KRINVEST EIENDOM AS
                ","927042878","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2445","KRINVEST HOLDING AS
                ","927042843","2021-04-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2446","LAPONIE HOLDING AS
                ","926970836","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2447","LARS OSKAR JENSEN
                ","926915193","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2448","LARS-ERIK THOMASSEN AS
                ","926996746","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2449","LARSEN FISKEBÅT AS
                ","926961306","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2450","LKM HOLDING AS
                ","926970488","2021-04-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2451","MARKUS BYGG AS
                ","926919385","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2452","MASVIK HOLDING AS
                ","826961392","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2453","MEIERIVEIEN 2 AS
                ","926998617","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2454","MERONAT AS
                ","926961446","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
