"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"222","THORSTEIN EIENDOM AS
                ","918358285","2017-01-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"223","THREE KINGS EVENTBYRÅ AS
                ","918416161","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"224","TITO S BILSALG & CONSULTING
                ","918440682","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"225","TOFIRESYV AS
                ","918319824","2017-01-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"226","TOFTENES MEKANISKE AS
                ","918416625","2017-01-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"227","TOMMY'S BYGG AS
                ","918464344","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"228","TOPPFOLK CONSULT AS
                ","918367799","2017-01-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"229","TORE KONNESTAD BEGRAVELSESBYRÅ AS
                ","918338500","2017-01-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"230","TSH INTERNATIONAL DA
                ","918345248","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"231","UBEWELL AS
                ","918416730","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"232","VA&VA DA
                ","918351566","2017-01-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"233","VALLEVIK HOLDING AS
                ","918471472","2017-01-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"234","VARDØYA VANN SA
                ","918364536","2017-01-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"235","VIDAR HOLM
                ","977236401","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"236","VIKING ENERGY DRINK NORWAY AS
                ","918303332","2017-01-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"237","VIKINGSEC AS
                ","918376186","2017-01-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"238","VISLAND MULTISERVICE AS
                ","818325002","2017-01-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"239","VIVA ITALIA RESTAURANT & PIZZERIA ASSADOLLAH KAZEMI
                ","918483705","2017-01-31","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"240","VLP BYGG AS
                ","918417001","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"241","VOIE AUTO AS
                ","918416013","2017-01-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"242","VOLUM EVENT & ARTIST BOOKING AS
                ","918454896","2017-01-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"243","WAIT FOR IT AS
                ","918414754","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"244","WATTS BRUKTBIL AS
                ","918406425","2017-01-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"245","WORLD FOOD AS
                ","918436197","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"246","YAQOBS BUDSERVICE POPAL
                ","918034862","2017-01-06","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"247","ØSTERLØD ELEKTRO AS
                ","918342567","2017-01-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"248","ØSTREM & FLEKKEFJORD MASKIN AS
                ","918451536","2017-01-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"249","3KON AS
                ","918345418","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"250","A.BYGG AS
                ","918576282","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"251","AGDER AKTIV BILPLEIE V/ ESSA PIRDAU QADIR
                ","911625512","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"252","AGDER SLANGESERVICE AS
                ","918597301","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"253","ALLTEKNIKK SØR AS
                ","918510478","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"254","ALT I BYGG II AS
                ","918545980","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"255","ALTMULIG.KRISTIANSEN
                ","916461135","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"256","AMIGA SYSTEM II AS
                ","918620923","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"257","AMUNDSEN INTERNATIONAL PROPERTIES AS
                ","918596259","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"258","ANCHOR AGENCY HELENE NILSEN
                ","918598227","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"259","ANITECH AS
                ","918561811","2017-02-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"260","ANTISINK AS
                ","918486666","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"261","AOG AS
                ","918563261","2017-02-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"262","ARENDAL VINTNERS AS
                ","918504346","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"263","AS OLSEN FISKERI
                ","918633782","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"264","ATELIER ALEXANDRA JOCKER
                ","996686027","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"265","ATNT AS
                ","918493492","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"266","AUX SOLUTIONS AS
                ","918631313","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"267","BABY LIVIA AS
                ","918604030","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"268","BACTOSTOP AS
                ","918587241","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"269","BALDER KUSTOM AS
                ","918587640","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"270","BEART BEATE HÅLAND
                ","917875235","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"271","BERGESLETTA BOLIG AS
                ","918497374","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"272","BJ MILJØ AS
                ","918547363","2017-02-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"273","BJARNE KRISTENSEN
                ","918588892","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"274","BJØRGULF VIKI HEILTREMØBLER
                ","977023440","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"275","BJØRKÅS ASSURANSE AS
                ","818511922","2017-02-06","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"276","BK MOTOR AS
                ","918494146","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"277","BLAKSTADHEIA HYD&MEK AS
                ","918621334","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"278","BODY PERFORMANCE NORGE AS
                ","918524444","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"279","BONDMAR BROKERS AS
                ","918588787","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"280","BONZO DRIFT AS
                ","918613994","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"281","BONZO HOLDING AS
                ","918562281","2017-02-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"282","BRANC TRANSPORT DUMITRU BRANC-ASLAM
                ","914742862","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"283","BRÅTHEN CONSULTING AS
                ","918499695","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"284","BYGG ENKELT AS
                ","918461639","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"285","BYGGFIRMA T NESLAND AS
                ","918532811","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"286","BYGGMESTER DOVLAND HOLDING AS
                ","918609067","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"287","BYGGMESTER STEIN R GUNDERSEN AS
                ","918499911","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"288","CEWAVE AS
                ","918538623","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"289","CEYLON HOLDING AS
                ","918508708","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"290","CHIN CHIN STUA CAFE AS
                ","918512624","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
