"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"205","ALTA HORECA AS
                ","918536361","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"206","AM JOHANSEN
                ","918553495","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"207","ÂME VERDE LILLIAN BERG
                ","918451358","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"208","ANBRA ELEKTRO AS
                ","818629222","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"209","ANNA MAKSIMENKO MAGISKE NØSTER
                ","918596658","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"210","ANNA SMIECH RENHOLD
                ","918611428","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"211","APOTEKET BRAKERØYA AS
                ","918565248","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"212","ARAT EIENDOM AS
                ","918594639","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"213","AREOLA AS
                ","918596232","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"214","ARIJS RAZGALS
                ","914830176","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"215","ARYAN GULSKOGEN AS
                ","918573089","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"216","BARBROVEIEN 2 AS
                ","918594647","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"217","BEKKEVEIEN AS
                ","918597824","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"218","BJERKERUDBÆR AS
                ","918544046","2017-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"219","BJØRN SIMEN HOLDING AS
                ","918529179","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"220","BOLIGGIGANTEN AS
                ","918509259","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"221","BORDVIK BYGG OG REHAB
                ","918592709","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"222","BORGE HOLDINGS AS
                ","818602642","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"223","BR HAUKLAND AS
                ","918518444","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"224","BUSKERUD TAK & MEMBRAN AS
                ","918316590","2017-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"225","CAFE KANEL AS
                ","918500499","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"226","CALUTA CAMILLA MARIA LUNDE
                ","918602542","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"227","CHAMPIONS GRILL OG PIZZA ASSAD KHAN
                ","918558535","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"228","CRSS INVEST AS
                ","918471928","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"229","CRYO KLINIKKEN HALLINGDAL AS
                ","918532765","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"230","CT1 NORGE AS
                ","918609911","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"231","DARBU VA-ANLEGG AS
                ","918506098","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"232","DECOPRINT NORGE AS
                ","918511512","2017-02-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"233","DELLI IMPORT NORWAY DELSHAD SELAND AZARI
                ","918599797","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"234","DIGIRIKS NORWAY
                ","918400958","2017-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"235","DITT HUS AS
                ","918612734","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"236","DRAMMEN PAPIR ENGROS II AS
                ","918559507","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"237","DRONNINGGATA 1B AS
                ","818612672","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"238","EGGEDAL HYTTESERVICE AS
                ","918602313","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"239","EGGEDALSHYTTER AS
                ","918578730","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"240","EIVIND ANDRÈ OPPERUD GLASSMESTERFORRETNING
                ","918599649","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"241","EKEBERG MYHRENE AS
                ","918603638","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"242","EKEBERG MYHRENE ØKOLOGISK AS
                ","918534989","2017-02-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"243","ELBUTIKK1 AS
                ","818602782","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"244","ELEKTROKONTROLLØREN AS
                ","918580026","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"245","ELVEBYEN UTVIKLING AS
                ","918573941","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"246","ENGELKOR GÅRD
                ","973058371","2017-02-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"247","ENGENE BOLIG AS
                ","918516328","2017-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"248","FAGERHØY FJELLSTUE AS
                ","918613072","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"249","FAST SERVICE & TRANSPORT AS
                ","918380701","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"250","FENRIR SKOFABRIKK AS
                ","918541276","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"251","FINESS HÅRSTUDIO AS
                ","918515585","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"252","FIX MY PHONE AS
                ","918496831","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"253","FJELLBU 2 AS
                ","918630805","2017-02-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"254","FORRETNINGSPARTNER DRAMMEN AS
                ","918568484","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"255","FRAM REGNSKAP AS
                ","918557830","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"256","GEILO TELTUTLEIE AS
                ","918463747","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"257","GRAVERINGS KONGE AISTE BISTRICKIENE-REMEIKE
                ","918610456","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"258","GØY-MAL AS
                ","818617542","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"259","H&B INVESTMENTS AS
                ","918595171","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"260","HAGALUND MASKIN AS
                ","918469419","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"261","HAMMER BYGG & GRAVESERVICE AS
                ","818588712","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"262","HELLESUND INVEST AS
                ","918523715","2017-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"263","HELT KLART AS
                ","918640029","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"264","HEMSEDAL 365 AS
                ","918503536","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"265","HENNUM & RØED AS
                ","918527257","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"266","HJ KJØKKEN & INTERIØR AS
                ","918366261","2017-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"267","HL AVIATION AS
                ","918638997","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"268","HOLMEN GÅRD OG OMLIGGENDE HERLIGHETER AS
                ","918590013","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"269","HS TEKSTIL AS
                ","918639152","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"270","HUDTERAPEUT ANNE-BENTE LANGMO
                ","918576479","2017-02-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"271","HØNEFOSS PIZZA OG GRILL ADIL ALI
                ","918591745","2017-02-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"272","INNOVAD AS
                ","918487107","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"273","ISPARK KEN THOMAS ANDERSEN
                ","818405162","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"274","ISPIRIT AS
                ","918614168","2017-02-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"275","JUVET MEDIA AS
                ","918542698","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"276","KAFFEKOS DAVID RAMIREZ STEFFENSEN
                ","918557180","2017-02-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"277","KHEAD NORGE AS
                ","918580646","2017-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"278","KILINC EIENDOM AS
                ","918621652","2017-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"279","KLUBB-SERVICE AS
                ","918494863","2017-02-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"280","KNUTEPUNKTET NORGE AS
                ","918608885","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"281","KOFSTADMOEN MASKIN AS
                ","818539282","2017-02-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"282","KONSULENT ELISABETH-ANN SANDUM
                ","918497285","2017-02-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"283","KONTORHUSET DRIFT AS
                ","918630511","2017-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"284","KROLICZEK
                ","918594612","2017-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"285","KVEAR VANN OG AVLØP AS
                ","918557482","2017-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
