"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"222","ALEXANDER BROX OLSEN
                ","918438998","2017-03-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"223","ALLSERVICE NO AS
                ","918711899","2017-03-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"224","ARCTIC ECOMODUL HENRICHSEN
                ","916611773","2017-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"225","ARCTIC TAK LUOMAJOKI
                ","918743294","2017-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"226","ARCTIC VOYAGER AS
                ","918416765","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"227","ARCTIC VVS AS
                ","918703071","2017-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"228","AUTOWORKS AS
                ","918738533","2017-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"229","BENJAMIN BJØRKLI
                ","916451342","2017-03-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"230","BIE NOTE AS
                ","918767258","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"231","BO I LYNGEN AS
                ","918658491","2017-03-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"232","BOLIGSAMEIET WORKINNTOPPEN B2 OG B3
                ","918792511","2017-03-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"233","BONDESTAD GÅRD
                ","918666753","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"234","BRÅSTOPP KURS OG KOMPETANSE AS
                ","918706518","2017-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"235","BUSINESS CONTROLLING AS
                ","918718060","2017-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"236","BUTIKKDRIFT TRØMBORG ANDERSEN
                ","918807861","2017-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"237","BÅRD NÆSS HOLDING AS
                ","918784004","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"238","CHRISTIAN SKALLEBØ KARLSEN
                ","918799230","2017-03-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"239","DAN JOHANSEN TRAFIKKSKOLE AS
                ","918672222","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"240","DATANO AS
                ","918639721","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"241","DBJ GULVE DANNY BO JENSEN
                ","918786252","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"242","DRIVEN BY JL AS
                ","918780874","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"243","ECO POINT AS
                ","918417907","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"244","EL. INSTALLATØR IVERSEN AS
                ","918701966","2017-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"245","EXPERTCONSTRUCT BOGDAN CLAUDIU CIOBOTARU
                ","918690905","2017-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"246","FAGERVOLL KYSTFISKE AS
                ","918777857","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"247","FIGENSCHAU HOLDING AS
                ","918644245","2017-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"248","FINNFJORD BOLIGUTLEIE AS
                ","918789146","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"249","FJEHAN AS
                ","918639454","2017-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"250","FLIS I NORD AS
                ","918783660","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"251","FLØIFJELL BORETTSLAG
                ","918724133","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"252","FOSSBAKK FJELLSTUE AS
                ","918665986","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"253","FROVÅGBRYGGA AS
                ","818709412","2017-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"254","FRUENE PÅ TORGET AS
                ","918738517","2017-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"255","GET BUSY MAGNUS KVAAL AUNE
                ","918685987","2017-03-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"256","GRENSELANDET AS
                ","918747214","2017-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"257","GRUNNFJORD UTMARKSLAG SA
                ","991031995","2017-03-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"258","GUNGE VVS AS
                ","918777520","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"259","HAALOGALAND VVS AS
                ","918700749","2017-03-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"260","HARDER-FALCK SERVICES
                ","818647662","2017-03-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"261","HEAVY RENTAL AS
                ","918751750","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"262","HØYFJELLSKARET AS
                ","918712321","2017-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"263","HØYVIK HOLDING AS
                ","918744355","2017-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"264","ISBERGAN ENTREPRENØR AS
                ","918766189","2017-03-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"265","JAMA EIENDOM AS
                ","918702296","2017-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"266","JBB PETTERSEN AS
                ","918434321","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"267","JD BYGG BARDU AS
                ","918626697","2017-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"268","JORDBÆRPIKENE KANEBOGEN AS
                ","918744169","2017-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"269","JSK TEMP AS
                ","918625933","2017-03-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"270","JT FINANS AS
                ","918786910","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"271","JWR JON WINTHER RIISE
                ","918797017","2017-03-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"272","KALDSLETT PANORAMA AS
                ","918775307","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"273","KASPERSON AS
                ","918764267","2017-03-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"274","KOSTHOLDIFOKUS ANITA MARTHINSEN LYSEGGEN
                ","918709436","2017-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"275","L&M TRANSPORT BJØRN MARTINSEN
                ","918666869","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"276","LASHES BY VIK AS
                ","818721552","2017-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"277","LEANYARD AS
                ","918680438","2017-03-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"278","LINO HARSTAD AS
                ","918698523","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"279","LJØKJELL UTREDNING OG BISTAND AS
                ","918715347","2017-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"280","MARINDYKK KRISTER JENSEN
                ","914937051","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"281","MASKIN I NORD AS
                ","918695567","2017-03-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"282","MIDT-TROMS LANDMÅLING OG KONSULENTTJENESTER AS
                ","918807314","2017-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"283","MIKI-SENTERET AS
                ","918709282","2017-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"284","MOBBESTOPP
                ","918736263","2017-03-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"285","MOFI HOLDING AS
                ","918770704","2017-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"286","NEDRE MÅLSELV ELVEEIERLAG SA (NME)
                ","917352038","2017-03-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"287","NESS RØRMONTASJE AS
                ","818666772","2017-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"288","NORD-NORGES BEMANNINGSBYRÅ & SERVIC V/JONAS
                ","918692959","2017-03-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"289","NORDHAVET ØYSENTER AS
                ","918744193","2017-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"290","NORGES RÅESTE BAKKELØP AS
                ","918640924","2017-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"291","NORRØNA BOLIGPARK VA AS
                ","918673288","2017-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
