"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"8233","SALTEN FRITEATER SA
                ","927858975","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8234","SCHÖN UTVIKLING AS
                ","928641767","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8235","SIMPLEX MASKINUTLEIE AS
                ","928609537","2022-01-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8236","SKAVIK AS
                ","928547175","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8237","SKIFJORDVEIEN 54 AS
                ","928521796","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8238","SLETTENG HOLDING AS
                ","928625052","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8239","SMARTBIZ AS
                ","928610810","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8240","SOLSEMS PERFECT HOME
                ","928585484","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8241","STANGNESTERMINALEN 5 AS
                ","928599434","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8242","STEIGEN AUTO AS
                ","928654303","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8243","STORIES OF WONDER AS
                ","928622258","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8244","STORM FYSIOTERAPI Ronny Hanssen
                ","984728204","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8245","STRANDEN RETAIL AS
                ","928346641","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8246","STRANDSKOGMARKA INVEST AS
                ","928490181","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8247","SYSTM AS
                ","928552012","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8248","SØMNAVEIEN 91
                ","928598950","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8249","TANNLEGE CRISTELL-MARI HISSINK AS
                ","928644197","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8250","TEMM HOLDING AS
                ","928468089","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8251","TOROLV KVELDULVSONS GATE 39
                ","928466264","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8252","TRÆNA HOLDING AS
                ","928650766","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8253","TSX INVEST AS
                ","928515982","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8254","TVERLANDET MONTESSORISKOLE SA
                ","928612244","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8255","TØMRER FÆSTER
                ","928587606","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8256","VARGTUNET SAMEIE
                ","928526909","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8257","VBTEQ AS
                ","928186989","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8258","VEGA HAVHOTELL AS
                ","928634132","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8259","VI MOTO INVEST AS
                ","828625152","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8260","VÅG BRYGGO AS
                ","928521613","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8261","WITH EIENDOM AS
                ","928578666","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8262","WITH TEMP AS
                ","928578690","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8263","YTRE VINDSTAD KLOAKKLAG SA
                ","926389661","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8264","ØVERGÅRD EIENDOMSDRIFT AS
                ","828469762","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8265","ÅMØYHAMN VANNVERK SA
                ","828482912","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8266","2E EIENDOM AS
                ","928710947","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8267","A&E RANSET
                ","928760685","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8268","A.HELSTAD HOLDING AS
                ","928681858","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8269","AFAS 070222-10 AS
                ","928776093","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8270","AFAS 070222-11 AS
                ","928792447","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8271","AFAS 070222-12 AS
                ","928792625","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8272","AFAS 070222-13 AS
                ","928792595","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8273","AFAS 070222-14 AS
                ","928792463","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8274","AFAS 070222-15 AS
                ","928792560","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8275","AFAS 070222-16 AS
                ","928792641","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8276","AFAS 070222-17 AS
                ","828792652","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8277","AFAS 070222-18 AS
                ","928792676","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8278","AFAS 070222-19 AS
                ","928792692","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8279","AFAS 070222-2 AS
                ","928775909","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8280","AFAS 070222-20 AS
                ","928792722","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8281","AFAS 070222-21 AS
                ","928846121","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8282","AFAS 070222-22 AS
                ","928846180","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8283","AFAS 070222-23 AS
                ","928846318","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8284","AFAS 070222-24 AS
                ","928846202","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8285","AFAS 070222-25 AS
                ","928846105","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8286","AFAS 070222-26 AS
                ","928846210","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8287","AFAS 070222-27 AS
                ","928846156","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8288","AFAS 070222-28 AS
                ","928845494","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8289","AFAS 070222-3 AS
                ","928775925","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8290","AFAS 070222-30 AS
                ","928845885","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8291","AFAS 070222-31 AS
                ","928845893","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8292","AFAS 070222-32 AS
                ","928845915","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8293","AFAS 070222-33 AS
                ","928845974","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8294","AFAS 070222-34 AS
                ","928846008","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8295","AFAS 070222-35 AS
                ","928846032","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8296","AFAS 070222-36 AS
                ","928846164","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8297","AFAS 070222-37 AS
                ","928846067","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8298","AFAS 070222-38 AS
                ","928845214","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8299","AFAS 070222-39 AS
                ","928845192","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8300","AFAS 070222-4 AS
                ","928775941","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8301","AFAS 070222-40 AS
                ","928845265","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8302","AFAS 070222-5 AS
                ","928775895","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8303","AFAS 070222-6 AS
                ","928775984","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8304","AFAS 070222-7 AS
                ","928776026","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8305","AFAS 070222-8 AS
                ","928776077","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8306","AFAS 070222-9 AS
                ","928776042","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8307","AFAS 10122-1 AS
                ","928776115","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8308","AFAS 18122-1 AS
                ","928662667","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8309","AFAS 18122-10 AS
                ","928659747","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8310","AFAS 18122-11 AS
                ","928659844","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8311","AFAS 18122-12 AS
                ","928660079","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8312","AFAS 18122-13 AS
                ","928659860","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8313","AFAS 18122-14 AS
                ","828659952","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8314","AFAS 18122-15 AS
                ","928660028","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8315","AFAS 18122-16 AS
                ","928660044","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8316","AFAS 18122-17 AS
                ","828660152","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8317","AFAS 18122-18 AS
                ","928660001","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8318","AFAS 18122-19 AS
                ","928660036","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8319","AFAS 18122-2 AS
                ","928662799","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8320","AFAS 18122-20 AS
                ","928660141","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8321","AFAS 18122-21 AS
                ","928660176","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8322","AFAS 18122-22 AS
                ","928660214","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8323","AFAS 18122-23 AS
                ","928663604","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8324","AFAS 18122-24 AS
                ","928660370","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8325","AFAS 18122-25 AS
                ","928660273","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8326","AFAS 18122-26 AS
                ","928660249","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8327","AFAS 18122-27 AS
                ","928660281","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8328","AFAS 18122-28 AS
                ","928660338","2022-02-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8329","AFAS 18122-29 AS
                ","828660322","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8330","AFAS 18122-3 AS
                ","928659623","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8331","AFAS 18122-30 AS
                ","928660354","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8332","AFAS 18122-4 AS
                ","928663108","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8333","AFAS 18122-5 AS
                ","928663043","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8334","AFAS 18122-6 AS
                ","928659690","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8335","AFAS 18122-7 AS
                ","928659720","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8336","AFAS 18122-8 AS
                ","928659801","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8337","AFAS 18122-9 AS
                ","828659812","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8338","AGDER GRUPPEN NORD AS
                ","928736717","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8339","AGRO LANDE
                ","928679322","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8340","AKTI AQUA SERVICE AS
                ","828776452","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8341","ALFHEIMSJØEN HOLDING AS
                ","928642321","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8342","ANDERSSON & KARLSEN AS
                ","928688682","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8343","AR ENTREPRENØR AS
                ","928663795","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8344","ARCTANDER VISUAL & AUDITORY SERVICE
                ","928714578","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8345","ARCTIC BUESPORT 2 AS
                ","928755975","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8346","ARCTIC BUESPORT HOLDING 2 AS
                ","928746305","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8347","ARCTIC BUESPORT HOLDING AS
                ","928755924","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8348","ARCTIC FOOD & EVENT AS
                ","928831558","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8349","AWEN SERVICES AS
                ","927804824","2022-02-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8350","B-HIVE AS
                ","928640965","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8351","B-MANNING AS
                ","928702626","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8352","B.O.H MATEUSZ KROL
                ","928831477","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8353","BASISTA HOLDING AS
                ","928669793","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8354","BEATE NYHEIM
                ","928711315","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8355","BERGTAGEN AS
                ","928697436","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8356","BLINDHEIMS NORDGÅRD 2.0
                ","928719758","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8357","BLÅBYEN SPISERI OG CATERING AS
                ","928778967","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8358","BO-BEDRE AS
                ","928690997","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8359","BODØ GYN DA
                ","928766209","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8360","BOFISK PRODUKSJON AS
                ","928776387","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8361","BOHLIN HOLDING AS
                ","928770737","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8362","BOHRIUM AS
                ","928680991","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8363","BRØDRENE AAKRE AS
                ","928724522","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8364","BYGGMESTER GEIR ARNE PEDERSEN AS
                ","928676137","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8365","BYGGPARTNER EIENDOM AS
                ","928831221","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8366","BYGGPARTNER KONTOR AS
                ","828745832","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8367","CARBON DEVELOPMENT SOLUTIONS AS
                ","928658260","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8368","CONSCIUS EVENSEN
                ","928723550","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8369","EDVARDSEN KLØVER ELEGANT
                ","828797352","2022-02-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8370","EIVINDLANG AS
                ","928803430","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8371","EN VEI AS
                ","828734962","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8372","EXCELENT AS
                ","928753107","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8373","FLATLIA VED DA
                ","928715663","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8374","FLATÅS FORTUNA AS
                ","928794229","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8375","FOTOGRAF LENEKRISTINE AS
                ","928786471","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8376","FRIDA SOLAKER
                ","928796299","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8377","FRISØR HÅGENSEN AS
                ","928832805","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8378","FRØYA & FLORIJAN HOLDING AS
                ","928745171","2022-02-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8379","GAMEPARTS NORWAY V/ PEDERSEN
                ","928695883","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8380","GITS EIENDOM AS
                ","828703102","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8381","GO'ONDT MASSASJE AS
                ","928807924","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8382","GRAVDALSTUNET 11 OG 13 EIERSEKSJONSSAMEIE
                ","928708055","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8383","GRØNØY GJESTGIVERI AS
                ","928670201","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8384","HADSEL ASVO KOMPETANSE AS
                ","828703412","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8385","HADSEL ASVO PRODUKSJON AS
                ","928703460","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8386","HALLONORUEGA! AS
                ","828847422","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8387","HALSA HÅRSTUDIO AS
                ","828672452","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8388","HAMMERVIKA AS
                ","928745015","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8389","HAUGEN CAMPING
                ","928707563","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8390","HELAN & HALVAN HOLDING AS
                ","928720748","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8391","HELLØY MUR OG FLIS AS
                ","928688720","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8392","HEMI INVEST AS
                ","928701913","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8393","HEMNESBERGET UTVIKLING AS
                ","928825450","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8394","HIPPOCAMPUS NORD AS
                ","928737721","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8395","HORN ELEKTRO AS
                ","928724212","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8396","HUDINA-JOHNSEN AS
                ","928776425","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8397","HÅKVIK GARTNERI AS
                ","928678687","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8398","I FJØSEN KAFE AS
                ","928681343","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8399","ILONA LILAND
                ","928677389","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8400","INGVALDSEN BYGG & SERVICE AS
                ","928574776","2022-02-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8401","IO SAGA AS
                ","928725219","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8402","IRONIC INVEST AS
                ","928680053","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8403","J & C INVEST AS
                ","928654052","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8404","J MØLLER HOLDING AS
                ","928776255","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8405","KAIA KAFE AS
                ","928776271","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8406","KAMIKAZE SERVICES AS
                ","928770591","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8407","KLATREKAFEEN AS
                ","928653137","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8408","KLØVERVEGEN 8 AS
                ","928669939","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8409","KNEKT HELLE
                ","928699331","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8410","KNSALTNES HOLDING AS
                ","928694674","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8411","KOHINOR AS
                ","928763862","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8412","KOLFLAATH GÅRDEN SAMEIE
                ","928674614","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8413","KRAFT ANALYSE AS
                ","928702103","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8414","KRONA PÅ VERKET AS
                ","927292483","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8415","KS-AUTO PEDERSEN
                ","928828654","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8416","KVITSAND AS
                ","928776484","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8417","LEON MARKEDSKAPITAL AS
                ","928735702","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8418","LILLEKVAM SERVICE
                ","928852776","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8419","LIMENOR AS
                ","828777572","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8420","LISTA AS
                ","928655407","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8421","LOFOTEN SERVICESENTER AS
                ","928836312","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8422","LUND HOLDING AS
                ","928721558","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8423","MAARNES HOLDING AS
                ","928651037","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8424","MATHOMO AS
                ","928687481","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8425","MD BOLIGUTVIKLING AS
                ","828691082","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8426","MJ UTLEIE AS
                ","928667596","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8427","MOLVIK HOLDING AS
                ","928784738","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8428","MOMEK ROBOTICS AS
                ","928634647","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8429","MYRVANG GÅRD OG STALL AS
                ","928728978","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8430","NARVIK FRISØR AS
                ","828683632","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8431","NARVIK TEST & INNOVATION CENTER AS
                ","828675362","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8432","NESA-INVEST AS
                ","928682374","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8433","NEWSPACE NORTH AS
                ","928701875","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8434","NNKF DRIFT AS
                ","928824152","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8435","NORD PIZZABAKEREN AS
                ","928681327","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8436","NORDBAKKEN CABINS AS
                ","928831043","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8437","NORDFRA INVEST AS
                ","928650987","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8438","NORDIC BODØ AS
                ","928633993","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8439","NORDLAND EIENDOMS SERVICE AS
                ","928785629","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8440","NORWEGIAN SEAFOOD EKSPORT RØSNES
                ","928676900","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8441","NUNO EIENDOM AS
                ","928772209","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8442","NYE KARL VIKAN AS
                ","928656195","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8443","OLA OLAISEN EIENDOM AS
                ","928669998","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8444","PAULSEN GORGEYES & BROWS STUDIO
                ","928684776","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8445","PETRINI AS
                ","928658120","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8446","PINOVA AS
                ","928715248","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8447","PIRI HOLDING AS
                ","928744159","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8448","PLUG NORD AS
                ","928822672","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8449","POLAR GUIDING & KAYAK AS
                ","928822451","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8450","POLARHAGEN LOFOTEN AS
                ","928833798","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8451","POLARSERVICE AS
                ","928706419","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"8452","REC HOLDING AS
                ","928808726","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
